[2024-02-06 13:05:35,847][root][INFO] - Experiment name: xgb_regression_da_normalzied_tune
[2024-02-06 13:23:19,159][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002173 seconds
[2024-02-06 13:23:19,159][hyperopt.tpe][INFO] - TPE using 1/1 trials with best loss 0.286644
[2024-02-06 13:23:20,353][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002906 seconds
[2024-02-06 13:23:20,353][hyperopt.tpe][INFO] - TPE using 2/2 trials with best loss 0.242540
[2024-02-06 13:23:21,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002119 seconds
[2024-02-06 13:23:21,057][hyperopt.tpe][INFO] - TPE using 3/3 trials with best loss 0.242540
[2024-02-06 13:23:22,685][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002098 seconds
[2024-02-06 13:23:22,685][hyperopt.tpe][INFO] - TPE using 4/4 trials with best loss 0.242540
[2024-02-06 13:23:23,767][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002110 seconds
[2024-02-06 13:23:23,767][hyperopt.tpe][INFO] - TPE using 5/5 trials with best loss 0.242540
[2024-02-06 13:23:24,691][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:23:24,692][hyperopt.tpe][INFO] - TPE using 6/6 trials with best loss 0.242540
[2024-02-06 13:23:26,226][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002302 seconds
[2024-02-06 13:23:26,227][hyperopt.tpe][INFO] - TPE using 7/7 trials with best loss 0.242540
[2024-02-06 13:23:27,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-02-06 13:23:27,374][hyperopt.tpe][INFO] - TPE using 8/8 trials with best loss 0.230596
[2024-02-06 13:23:27,654][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002147 seconds
[2024-02-06 13:23:27,655][hyperopt.tpe][INFO] - TPE using 9/9 trials with best loss 0.230596
[2024-02-06 13:23:28,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:23:28,660][hyperopt.tpe][INFO] - TPE using 10/10 trials with best loss 0.228945
[2024-02-06 13:23:28,865][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002100 seconds
[2024-02-06 13:23:28,865][hyperopt.tpe][INFO] - TPE using 11/11 trials with best loss 0.228945
[2024-02-06 13:23:29,401][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:23:29,402][hyperopt.tpe][INFO] - TPE using 12/12 trials with best loss 0.228611
[2024-02-06 13:23:29,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002113 seconds
[2024-02-06 13:23:29,633][hyperopt.tpe][INFO] - TPE using 13/13 trials with best loss 0.228611
[2024-02-06 13:23:29,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002159 seconds
[2024-02-06 13:23:29,812][hyperopt.tpe][INFO] - TPE using 14/14 trials with best loss 0.228611
[2024-02-06 13:23:30,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002103 seconds
[2024-02-06 13:23:30,041][hyperopt.tpe][INFO] - TPE using 15/15 trials with best loss 0.228611
[2024-02-06 13:23:31,210][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002211 seconds
[2024-02-06 13:23:31,211][hyperopt.tpe][INFO] - TPE using 16/16 trials with best loss 0.228611
[2024-02-06 13:23:31,500][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002046 seconds
[2024-02-06 13:23:31,500][hyperopt.tpe][INFO] - TPE using 17/17 trials with best loss 0.228611
[2024-02-06 13:23:32,420][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002088 seconds
[2024-02-06 13:23:32,421][hyperopt.tpe][INFO] - TPE using 18/18 trials with best loss 0.228611
[2024-02-06 13:23:33,507][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002084 seconds
[2024-02-06 13:23:33,507][hyperopt.tpe][INFO] - TPE using 19/19 trials with best loss 0.228611
[2024-02-06 13:23:36,066][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002127 seconds
[2024-02-06 13:23:36,066][hyperopt.tpe][INFO] - TPE using 20/20 trials with best loss 0.228611
[2024-02-06 13:23:37,557][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002069 seconds
[2024-02-06 13:23:37,557][hyperopt.tpe][INFO] - TPE using 21/21 trials with best loss 0.228265
[2024-02-06 13:23:39,055][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002059 seconds
[2024-02-06 13:23:39,055][hyperopt.tpe][INFO] - TPE using 22/22 trials with best loss 0.227865
[2024-02-06 13:23:40,594][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002216 seconds
[2024-02-06 13:23:40,594][hyperopt.tpe][INFO] - TPE using 23/23 trials with best loss 0.226747
[2024-02-06 13:23:42,158][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002069 seconds
[2024-02-06 13:23:42,158][hyperopt.tpe][INFO] - TPE using 24/24 trials with best loss 0.226747
[2024-02-06 13:23:43,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002068 seconds
[2024-02-06 13:23:43,861][hyperopt.tpe][INFO] - TPE using 25/25 trials with best loss 0.226747
[2024-02-06 13:23:45,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002124 seconds
[2024-02-06 13:23:45,600][hyperopt.tpe][INFO] - TPE using 26/26 trials with best loss 0.226747
[2024-02-06 13:23:47,184][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002070 seconds
[2024-02-06 13:23:47,184][hyperopt.tpe][INFO] - TPE using 27/27 trials with best loss 0.226747
[2024-02-06 13:23:49,011][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002082 seconds
[2024-02-06 13:23:49,011][hyperopt.tpe][INFO] - TPE using 28/28 trials with best loss 0.226747
[2024-02-06 13:23:50,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002074 seconds
[2024-02-06 13:23:50,035][hyperopt.tpe][INFO] - TPE using 29/29 trials with best loss 0.226747
[2024-02-06 13:23:51,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002074 seconds
[2024-02-06 13:23:51,851][hyperopt.tpe][INFO] - TPE using 30/30 trials with best loss 0.226747
[2024-02-06 13:23:56,710][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002306 seconds
[2024-02-06 13:23:56,711][hyperopt.tpe][INFO] - TPE using 31/31 trials with best loss 0.226747
[2024-02-06 13:23:57,405][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002151 seconds
[2024-02-06 13:23:57,406][hyperopt.tpe][INFO] - TPE using 32/32 trials with best loss 0.226747
[2024-02-06 13:23:58,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002090 seconds
[2024-02-06 13:23:58,895][hyperopt.tpe][INFO] - TPE using 33/33 trials with best loss 0.226747
[2024-02-06 13:24:00,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002075 seconds
[2024-02-06 13:24:00,268][hyperopt.tpe][INFO] - TPE using 34/34 trials with best loss 0.226747
[2024-02-06 13:24:01,277][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002066 seconds
[2024-02-06 13:24:01,277][hyperopt.tpe][INFO] - TPE using 35/35 trials with best loss 0.226747
[2024-02-06 13:24:02,093][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002095 seconds
[2024-02-06 13:24:02,093][hyperopt.tpe][INFO] - TPE using 36/36 trials with best loss 0.226747
[2024-02-06 13:24:05,316][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002086 seconds
[2024-02-06 13:24:05,317][hyperopt.tpe][INFO] - TPE using 37/37 trials with best loss 0.226747
[2024-02-06 13:24:05,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002124 seconds
[2024-02-06 13:24:05,600][hyperopt.tpe][INFO] - TPE using 38/38 trials with best loss 0.226747
[2024-02-06 13:24:07,915][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002076 seconds
[2024-02-06 13:24:07,915][hyperopt.tpe][INFO] - TPE using 39/39 trials with best loss 0.226747
[2024-02-06 13:24:08,646][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002067 seconds
[2024-02-06 13:24:08,646][hyperopt.tpe][INFO] - TPE using 40/40 trials with best loss 0.226747
[2024-02-06 13:24:09,378][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:24:09,378][hyperopt.tpe][INFO] - TPE using 41/41 trials with best loss 0.226747
[2024-02-06 13:24:12,772][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002075 seconds
[2024-02-06 13:24:12,773][hyperopt.tpe][INFO] - TPE using 42/42 trials with best loss 0.226747
[2024-02-06 13:24:14,198][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002109 seconds
[2024-02-06 13:24:14,198][hyperopt.tpe][INFO] - TPE using 43/43 trials with best loss 0.226747
[2024-02-06 13:24:14,331][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002135 seconds
[2024-02-06 13:24:14,331][hyperopt.tpe][INFO] - TPE using 44/44 trials with best loss 0.226747
[2024-02-06 13:24:16,196][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-02-06 13:24:16,196][hyperopt.tpe][INFO] - TPE using 45/45 trials with best loss 0.226747
[2024-02-06 13:24:16,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002079 seconds
[2024-02-06 13:24:16,850][hyperopt.tpe][INFO] - TPE using 46/46 trials with best loss 0.226747
[2024-02-06 13:24:17,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002099 seconds
[2024-02-06 13:24:17,751][hyperopt.tpe][INFO] - TPE using 47/47 trials with best loss 0.226747
[2024-02-06 13:24:18,565][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002075 seconds
[2024-02-06 13:24:18,566][hyperopt.tpe][INFO] - TPE using 48/48 trials with best loss 0.226747
[2024-02-06 13:24:18,799][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002094 seconds
[2024-02-06 13:24:18,799][hyperopt.tpe][INFO] - TPE using 49/49 trials with best loss 0.226747
[2024-02-06 13:24:19,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002139 seconds
[2024-02-06 13:24:19,306][hyperopt.tpe][INFO] - TPE using 50/50 trials with best loss 0.226747
[2024-02-06 13:24:23,969][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002081 seconds
[2024-02-06 13:24:23,969][hyperopt.tpe][INFO] - TPE using 51/51 trials with best loss 0.226747
[2024-02-06 13:24:24,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002088 seconds
[2024-02-06 13:24:24,816][hyperopt.tpe][INFO] - TPE using 52/52 trials with best loss 0.226747
[2024-02-06 13:24:26,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002101 seconds
[2024-02-06 13:24:26,678][hyperopt.tpe][INFO] - TPE using 53/53 trials with best loss 0.226747
[2024-02-06 13:24:26,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002094 seconds
[2024-02-06 13:24:26,812][hyperopt.tpe][INFO] - TPE using 54/54 trials with best loss 0.226747
[2024-02-06 13:24:29,764][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002090 seconds
[2024-02-06 13:24:29,764][hyperopt.tpe][INFO] - TPE using 55/55 trials with best loss 0.226747
[2024-02-06 13:24:30,581][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002142 seconds
[2024-02-06 13:24:30,582][hyperopt.tpe][INFO] - TPE using 56/56 trials with best loss 0.226747
[2024-02-06 13:24:32,464][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002083 seconds
[2024-02-06 13:24:32,464][hyperopt.tpe][INFO] - TPE using 57/57 trials with best loss 0.226747
[2024-02-06 13:24:36,739][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002095 seconds
[2024-02-06 13:24:36,739][hyperopt.tpe][INFO] - TPE using 58/58 trials with best loss 0.226747
[2024-02-06 13:24:37,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002104 seconds
[2024-02-06 13:24:37,144][hyperopt.tpe][INFO] - TPE using 59/59 trials with best loss 0.226747
[2024-02-06 13:24:38,017][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002097 seconds
[2024-02-06 13:24:38,017][hyperopt.tpe][INFO] - TPE using 60/60 trials with best loss 0.226747
[2024-02-06 13:24:38,201][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002071 seconds
[2024-02-06 13:24:38,201][hyperopt.tpe][INFO] - TPE using 61/61 trials with best loss 0.226747
[2024-02-06 13:24:40,363][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002218 seconds
[2024-02-06 13:24:40,363][hyperopt.tpe][INFO] - TPE using 62/62 trials with best loss 0.226747
[2024-02-06 13:24:41,980][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002106 seconds
[2024-02-06 13:24:41,980][hyperopt.tpe][INFO] - TPE using 63/63 trials with best loss 0.226747
[2024-02-06 13:24:42,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002091 seconds
[2024-02-06 13:24:42,273][hyperopt.tpe][INFO] - TPE using 64/64 trials with best loss 0.226747
[2024-02-06 13:24:43,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002083 seconds
[2024-02-06 13:24:43,895][hyperopt.tpe][INFO] - TPE using 65/65 trials with best loss 0.226747
[2024-02-06 13:24:45,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002099 seconds
[2024-02-06 13:24:45,392][hyperopt.tpe][INFO] - TPE using 66/66 trials with best loss 0.226747
[2024-02-06 13:24:47,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002088 seconds
[2024-02-06 13:24:47,057][hyperopt.tpe][INFO] - TPE using 67/67 trials with best loss 0.226747
[2024-02-06 13:24:48,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002147 seconds
[2024-02-06 13:24:48,579][hyperopt.tpe][INFO] - TPE using 68/68 trials with best loss 0.226747
[2024-02-06 13:24:49,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002098 seconds
[2024-02-06 13:24:49,988][hyperopt.tpe][INFO] - TPE using 69/69 trials with best loss 0.226747
[2024-02-06 13:24:51,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002080 seconds
[2024-02-06 13:24:51,301][hyperopt.tpe][INFO] - TPE using 70/70 trials with best loss 0.226747
[2024-02-06 13:24:52,727][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002224 seconds
[2024-02-06 13:24:52,727][hyperopt.tpe][INFO] - TPE using 71/71 trials with best loss 0.226747
[2024-02-06 13:24:54,044][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002100 seconds
[2024-02-06 13:24:54,044][hyperopt.tpe][INFO] - TPE using 72/72 trials with best loss 0.226747
[2024-02-06 13:24:56,827][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002132 seconds
[2024-02-06 13:24:56,827][hyperopt.tpe][INFO] - TPE using 73/73 trials with best loss 0.226747
[2024-02-06 13:24:58,411][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002148 seconds
[2024-02-06 13:24:58,411][hyperopt.tpe][INFO] - TPE using 74/74 trials with best loss 0.226747
[2024-02-06 13:24:59,087][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002096 seconds
[2024-02-06 13:24:59,087][hyperopt.tpe][INFO] - TPE using 75/75 trials with best loss 0.226747
[2024-02-06 13:25:00,328][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002104 seconds
[2024-02-06 13:25:00,328][hyperopt.tpe][INFO] - TPE using 76/76 trials with best loss 0.226747
[2024-02-06 13:25:01,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002084 seconds
[2024-02-06 13:25:01,999][hyperopt.tpe][INFO] - TPE using 77/77 trials with best loss 0.226747
[2024-02-06 13:25:05,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002099 seconds
[2024-02-06 13:25:05,295][hyperopt.tpe][INFO] - TPE using 78/78 trials with best loss 0.226747
[2024-02-06 13:25:05,379][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002084 seconds
[2024-02-06 13:25:05,379][hyperopt.tpe][INFO] - TPE using 79/79 trials with best loss 0.226747
[2024-02-06 13:25:06,558][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002138 seconds
[2024-02-06 13:25:06,558][hyperopt.tpe][INFO] - TPE using 80/80 trials with best loss 0.226747
[2024-02-06 13:25:08,080][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002094 seconds
[2024-02-06 13:25:08,080][hyperopt.tpe][INFO] - TPE using 81/81 trials with best loss 0.226747
[2024-02-06 13:25:09,701][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002107 seconds
[2024-02-06 13:25:09,701][hyperopt.tpe][INFO] - TPE using 82/82 trials with best loss 0.226747
[2024-02-06 13:25:10,460][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002080 seconds
[2024-02-06 13:25:10,460][hyperopt.tpe][INFO] - TPE using 83/83 trials with best loss 0.226747
[2024-02-06 13:25:12,889][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002078 seconds
[2024-02-06 13:25:12,889][hyperopt.tpe][INFO] - TPE using 84/84 trials with best loss 0.226747
[2024-02-06 13:25:13,023][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002065 seconds
[2024-02-06 13:25:13,024][hyperopt.tpe][INFO] - TPE using 85/85 trials with best loss 0.226747
[2024-02-06 13:25:16,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002128 seconds
[2024-02-06 13:25:16,720][hyperopt.tpe][INFO] - TPE using 86/86 trials with best loss 0.226747
[2024-02-06 13:25:17,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.050750 seconds
[2024-02-06 13:25:17,597][hyperopt.tpe][INFO] - TPE using 87/87 trials with best loss 0.226747
[2024-02-06 13:25:18,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002148 seconds
[2024-02-06 13:25:18,161][hyperopt.tpe][INFO] - TPE using 88/88 trials with best loss 0.226747
[2024-02-06 13:25:21,055][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002131 seconds
[2024-02-06 13:25:21,055][hyperopt.tpe][INFO] - TPE using 89/89 trials with best loss 0.226747
[2024-02-06 13:25:21,953][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002139 seconds
[2024-02-06 13:25:21,953][hyperopt.tpe][INFO] - TPE using 90/90 trials with best loss 0.226747
[2024-02-06 13:25:23,289][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:25:23,289][hyperopt.tpe][INFO] - TPE using 91/91 trials with best loss 0.226747
[2024-02-06 13:25:23,473][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002139 seconds
[2024-02-06 13:25:23,474][hyperopt.tpe][INFO] - TPE using 92/92 trials with best loss 0.226747
[2024-02-06 13:25:27,696][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002202 seconds
[2024-02-06 13:25:27,696][hyperopt.tpe][INFO] - TPE using 93/93 trials with best loss 0.226747
[2024-02-06 13:25:28,328][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002149 seconds
[2024-02-06 13:25:28,328][hyperopt.tpe][INFO] - TPE using 94/94 trials with best loss 0.226747
[2024-02-06 13:25:29,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002130 seconds
[2024-02-06 13:25:29,048][hyperopt.tpe][INFO] - TPE using 95/95 trials with best loss 0.226747
[2024-02-06 13:25:31,929][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002152 seconds
[2024-02-06 13:25:31,929][hyperopt.tpe][INFO] - TPE using 96/96 trials with best loss 0.226747
[2024-02-06 13:25:33,411][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002135 seconds
[2024-02-06 13:25:33,411][hyperopt.tpe][INFO] - TPE using 97/97 trials with best loss 0.226747
[2024-02-06 13:25:34,250][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002119 seconds
[2024-02-06 13:25:34,251][hyperopt.tpe][INFO] - TPE using 98/98 trials with best loss 0.226747
[2024-02-06 13:25:35,683][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002135 seconds
[2024-02-06 13:25:35,684][hyperopt.tpe][INFO] - TPE using 99/99 trials with best loss 0.226747
[2024-02-06 13:25:35,918][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002105 seconds
[2024-02-06 13:25:35,919][hyperopt.tpe][INFO] - TPE using 100/100 trials with best loss 0.226747
[2024-02-06 13:25:36,824][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002118 seconds
[2024-02-06 13:25:36,825][hyperopt.tpe][INFO] - TPE using 101/101 trials with best loss 0.226747
[2024-02-06 13:25:38,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002124 seconds
[2024-02-06 13:25:38,574][hyperopt.tpe][INFO] - TPE using 102/102 trials with best loss 0.226747
[2024-02-06 13:25:38,964][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002117 seconds
[2024-02-06 13:25:38,964][hyperopt.tpe][INFO] - TPE using 103/103 trials with best loss 0.226747
[2024-02-06 13:25:40,532][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002144 seconds
[2024-02-06 13:25:40,532][hyperopt.tpe][INFO] - TPE using 104/104 trials with best loss 0.226747
[2024-02-06 13:25:44,693][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:25:44,693][hyperopt.tpe][INFO] - TPE using 105/105 trials with best loss 0.226747
[2024-02-06 13:25:45,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002144 seconds
[2024-02-06 13:25:45,392][hyperopt.tpe][INFO] - TPE using 106/106 trials with best loss 0.226747
[2024-02-06 13:25:47,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002117 seconds
[2024-02-06 13:25:47,459][hyperopt.tpe][INFO] - TPE using 107/107 trials with best loss 0.226747
[2024-02-06 13:25:48,366][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002141 seconds
[2024-02-06 13:25:48,366][hyperopt.tpe][INFO] - TPE using 108/108 trials with best loss 0.226747
[2024-02-06 13:25:48,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002124 seconds
[2024-02-06 13:25:48,601][hyperopt.tpe][INFO] - TPE using 109/109 trials with best loss 0.226747
[2024-02-06 13:25:49,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002279 seconds
[2024-02-06 13:25:49,998][hyperopt.tpe][INFO] - TPE using 110/110 trials with best loss 0.226747
[2024-02-06 13:25:50,401][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002157 seconds
[2024-02-06 13:25:50,401][hyperopt.tpe][INFO] - TPE using 111/111 trials with best loss 0.226747
[2024-02-06 13:25:52,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002121 seconds
[2024-02-06 13:25:52,074][hyperopt.tpe][INFO] - TPE using 112/112 trials with best loss 0.226747
[2024-02-06 13:25:55,863][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002180 seconds
[2024-02-06 13:25:55,863][hyperopt.tpe][INFO] - TPE using 113/113 trials with best loss 0.226747
[2024-02-06 13:25:56,558][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002144 seconds
[2024-02-06 13:25:56,559][hyperopt.tpe][INFO] - TPE using 114/114 trials with best loss 0.226747
[2024-02-06 13:25:57,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002132 seconds
[2024-02-06 13:25:57,999][hyperopt.tpe][INFO] - TPE using 115/115 trials with best loss 0.226747
[2024-02-06 13:25:58,909][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002120 seconds
[2024-02-06 13:25:58,910][hyperopt.tpe][INFO] - TPE using 116/116 trials with best loss 0.226747
[2024-02-06 13:25:59,044][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002149 seconds
[2024-02-06 13:25:59,044][hyperopt.tpe][INFO] - TPE using 117/117 trials with best loss 0.226747
[2024-02-06 13:26:02,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002147 seconds
[2024-02-06 13:26:02,118][hyperopt.tpe][INFO] - TPE using 118/118 trials with best loss 0.226747
[2024-02-06 13:26:02,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002131 seconds
[2024-02-06 13:26:02,718][hyperopt.tpe][INFO] - TPE using 119/119 trials with best loss 0.226747
[2024-02-06 13:26:03,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002133 seconds
[2024-02-06 13:26:03,907][hyperopt.tpe][INFO] - TPE using 120/120 trials with best loss 0.226747
[2024-02-06 13:26:08,601][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002153 seconds
[2024-02-06 13:26:08,602][hyperopt.tpe][INFO] - TPE using 121/121 trials with best loss 0.226747
[2024-02-06 13:26:10,231][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002172 seconds
[2024-02-06 13:26:10,231][hyperopt.tpe][INFO] - TPE using 122/122 trials with best loss 0.226747
[2024-02-06 13:26:10,619][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002149 seconds
[2024-02-06 13:26:10,619][hyperopt.tpe][INFO] - TPE using 123/123 trials with best loss 0.226747
[2024-02-06 13:26:13,028][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002142 seconds
[2024-02-06 13:26:13,028][hyperopt.tpe][INFO] - TPE using 124/124 trials with best loss 0.226747
[2024-02-06 13:26:13,162][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002106 seconds
[2024-02-06 13:26:13,163][hyperopt.tpe][INFO] - TPE using 125/125 trials with best loss 0.226747
[2024-02-06 13:26:16,116][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002129 seconds
[2024-02-06 13:26:16,116][hyperopt.tpe][INFO] - TPE using 126/126 trials with best loss 0.226747
[2024-02-06 13:26:17,028][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002140 seconds
[2024-02-06 13:26:17,028][hyperopt.tpe][INFO] - TPE using 127/127 trials with best loss 0.226747
[2024-02-06 13:26:18,203][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002152 seconds
[2024-02-06 13:26:18,203][hyperopt.tpe][INFO] - TPE using 128/128 trials with best loss 0.226747
[2024-02-06 13:26:21,538][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002141 seconds
[2024-02-06 13:26:21,539][hyperopt.tpe][INFO] - TPE using 129/129 trials with best loss 0.226747
[2024-02-06 13:26:22,163][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002132 seconds
[2024-02-06 13:26:22,163][hyperopt.tpe][INFO] - TPE using 130/130 trials with best loss 0.226747
[2024-02-06 13:26:22,916][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002161 seconds
[2024-02-06 13:26:22,916][hyperopt.tpe][INFO] - TPE using 131/131 trials with best loss 0.226747
[2024-02-06 13:26:24,809][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002153 seconds
[2024-02-06 13:26:24,810][hyperopt.tpe][INFO] - TPE using 132/132 trials with best loss 0.226747
[2024-02-06 13:26:24,945][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002124 seconds
[2024-02-06 13:26:24,945][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.226747
[2024-02-06 13:26:27,513][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002140 seconds
[2024-02-06 13:26:27,513][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.226747
