[2024-02-12 11:06:33,154][root][INFO] - Experiment name: xgb_regression_da_normalzied_tune
[2024-02-12 11:07:30,228][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.223556
[2024-02-12 11:07:30,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001381 seconds
[2024-02-12 11:07:30,266][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.223556
[2024-02-12 11:07:30,311][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001435 seconds
[2024-02-12 11:07:30,311][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.167774
[2024-02-12 11:07:30,375][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001426 seconds
[2024-02-12 11:07:30,375][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.167765
[2024-02-12 11:07:30,439][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001424 seconds
[2024-02-12 11:07:30,439][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.167765
[2024-02-12 11:07:30,503][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001394 seconds
[2024-02-12 11:07:30,503][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.167765
[2024-02-12 11:07:30,567][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001515 seconds
[2024-02-12 11:07:30,567][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.167765
[2024-02-12 11:07:30,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001438 seconds
[2024-02-12 11:07:30,631][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.167765
[2024-02-12 11:07:30,695][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001385 seconds
[2024-02-12 11:07:30,695][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.167765
[2024-02-12 11:07:30,760][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001535 seconds
[2024-02-12 11:07:30,760][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.167765
[2024-02-12 11:07:30,823][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001411 seconds
[2024-02-12 11:07:30,823][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.167765
[2024-02-12 11:07:30,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001483 seconds
[2024-02-12 11:07:30,887][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.167765
[2024-02-12 11:07:30,950][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001545 seconds
[2024-02-12 11:07:30,950][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.167765
[2024-02-12 11:07:31,013][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001431 seconds
[2024-02-12 11:07:31,014][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.167765
[2024-02-12 11:07:31,077][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001407 seconds
[2024-02-12 11:07:31,077][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.167765
[2024-02-12 11:07:31,142][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001519 seconds
[2024-02-12 11:07:31,142][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.167765
[2024-02-12 11:07:31,206][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001396 seconds
[2024-02-12 11:07:31,206][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.167765
[2024-02-12 11:07:31,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001409 seconds
[2024-02-12 11:07:31,270][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.167765
[2024-02-12 11:07:31,335][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001434 seconds
[2024-02-12 11:07:31,335][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.167765
[2024-02-12 11:07:31,399][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001382 seconds
[2024-02-12 11:07:31,399][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.167765
[2024-02-12 11:07:31,462][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001404 seconds
[2024-02-12 11:07:31,462][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.167765
[2024-02-12 11:07:31,527][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001397 seconds
[2024-02-12 11:07:31,527][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.167765
[2024-02-12 11:07:31,590][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001398 seconds
[2024-02-12 11:07:31,591][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.167765
[2024-02-12 11:07:31,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001392 seconds
[2024-02-12 11:07:31,653][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.167765
[2024-02-12 11:07:31,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001399 seconds
[2024-02-12 11:07:31,717][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.167765
[2024-02-12 11:07:31,781][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001401 seconds
[2024-02-12 11:07:31,781][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.167765
[2024-02-12 11:07:31,844][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001438 seconds
[2024-02-12 11:07:31,844][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.167765
[2024-02-12 11:07:31,908][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001398 seconds
[2024-02-12 11:07:31,908][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.167765
[2024-02-12 11:07:31,971][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001407 seconds
[2024-02-12 11:07:31,971][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.167765
[2024-02-12 11:07:32,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001448 seconds
[2024-02-12 11:07:32,032][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.167765
[2024-02-12 11:07:32,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001510 seconds
[2024-02-12 11:07:32,091][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.167765
[2024-02-12 11:07:32,163][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001422 seconds
[2024-02-12 11:07:32,163][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.167765
[2024-02-12 11:07:32,278][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.056543 seconds
[2024-02-12 11:07:32,279][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.167765
[2024-02-12 11:07:32,342][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001472 seconds
[2024-02-12 11:07:32,342][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.167765
[2024-02-12 11:07:32,402][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001481 seconds
[2024-02-12 11:07:32,402][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.167765
[2024-02-12 11:07:32,466][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001435 seconds
[2024-02-12 11:07:32,466][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.167765
[2024-02-12 11:07:32,527][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001418 seconds
[2024-02-12 11:07:32,527][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.167765
[2024-02-12 11:07:32,599][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001441 seconds
[2024-02-12 11:07:32,599][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.167765
[2024-02-12 11:07:32,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001515 seconds
[2024-02-12 11:07:32,658][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.167765
[2024-02-12 11:07:32,730][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001420 seconds
[2024-02-12 11:07:32,730][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.167765
[2024-02-12 11:07:32,785][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001377 seconds
[2024-02-12 11:07:32,785][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.167765
[2024-02-12 11:07:32,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001413 seconds
[2024-02-12 11:07:32,848][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.167765
[2024-02-12 11:07:32,963][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001436 seconds
[2024-02-12 11:07:32,963][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.167765
[2024-02-12 11:07:33,025][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001434 seconds
[2024-02-12 11:07:33,025][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.167765
[2024-02-12 11:07:33,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001493 seconds
[2024-02-12 11:07:33,118][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.167765
[2024-02-12 11:07:33,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001439 seconds
[2024-02-12 11:07:33,208][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.167765
[2024-02-12 11:07:33,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001440 seconds
[2024-02-12 11:07:33,269][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.167765
[2024-02-12 11:07:33,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001435 seconds
[2024-02-12 11:07:33,324][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.167765
[2024-02-12 11:07:33,383][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001427 seconds
[2024-02-12 11:07:33,383][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.167765
[2024-02-12 11:07:33,501][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001524 seconds
[2024-02-12 11:07:33,501][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.167765
[2024-02-12 11:07:33,599][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001487 seconds
[2024-02-12 11:07:33,599][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.167765
[2024-02-12 11:07:33,663][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001481 seconds
[2024-02-12 11:07:33,663][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.167765
[2024-02-12 11:07:33,742][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001457 seconds
[2024-02-12 11:07:33,743][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.167765
[2024-02-12 11:07:33,808][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001427 seconds
[2024-02-12 11:07:33,808][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.167765
[2024-02-12 11:07:33,870][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001482 seconds
[2024-02-12 11:07:33,871][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.167765
[2024-02-12 11:07:33,925][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001495 seconds
[2024-02-12 11:07:33,925][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.167765
[2024-02-12 11:07:34,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001488 seconds
[2024-02-12 11:07:34,042][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.167765
[2024-02-12 11:07:34,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001416 seconds
[2024-02-12 11:07:34,119][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.167765
[2024-02-12 11:07:34,219][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001451 seconds
[2024-02-12 11:07:34,219][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.167722
[2024-02-12 11:07:34,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001494 seconds
[2024-02-12 11:07:34,312][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.167722
[2024-02-12 11:07:34,413][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001518 seconds
[2024-02-12 11:07:34,413][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.167722
[2024-02-12 11:07:34,514][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001425 seconds
[2024-02-12 11:07:34,514][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.167722
[2024-02-12 11:07:34,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001676 seconds
[2024-02-12 11:07:34,613][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.167722
[2024-02-12 11:07:34,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001469 seconds
[2024-02-12 11:07:34,702][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.167722
[2024-02-12 11:07:34,806][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001514 seconds
[2024-02-12 11:07:34,806][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.167722
[2024-02-12 11:07:34,904][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001395 seconds
[2024-02-12 11:07:34,905][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.167722
[2024-02-12 11:07:35,029][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001405 seconds
[2024-02-12 11:07:35,029][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.167722
[2024-02-12 11:07:35,123][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001475 seconds
[2024-02-12 11:07:35,123][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.167722
[2024-02-12 11:07:35,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001476 seconds
[2024-02-12 11:07:35,221][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.167722
[2024-02-12 11:07:35,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001580 seconds
[2024-02-12 11:07:35,324][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.167722
[2024-02-12 11:07:35,426][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001462 seconds
[2024-02-12 11:07:35,426][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.167722
[2024-02-12 11:07:35,515][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001416 seconds
[2024-02-12 11:07:35,515][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.167722
[2024-02-12 11:07:35,640][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001509 seconds
[2024-02-12 11:07:35,640][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.167722
[2024-02-12 11:07:35,743][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001431 seconds
[2024-02-12 11:07:35,744][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.167722
[2024-02-12 11:07:35,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001520 seconds
[2024-02-12 11:07:35,843][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.167006
[2024-02-12 11:07:35,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001500 seconds
[2024-02-12 11:07:35,942][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.167006
[2024-02-12 11:07:36,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001442 seconds
[2024-02-12 11:07:36,044][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.167006
[2024-02-12 11:07:36,141][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001410 seconds
[2024-02-12 11:07:36,142][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.167006
[2024-02-12 11:07:36,241][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001433 seconds
[2024-02-12 11:07:36,241][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.167006
[2024-02-12 11:07:36,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001414 seconds
[2024-02-12 11:07:36,330][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.167006
[2024-02-12 11:07:36,429][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001621 seconds
[2024-02-12 11:07:36,430][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.167006
[2024-02-12 11:07:36,549][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001492 seconds
[2024-02-12 11:07:36,549][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.167006
[2024-02-12 11:07:36,649][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001501 seconds
[2024-02-12 11:07:36,649][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.167006
[2024-02-12 11:07:36,748][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001578 seconds
[2024-02-12 11:07:36,748][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.167006
[2024-02-12 11:07:36,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001410 seconds
[2024-02-12 11:07:36,843][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.167006
[2024-02-12 11:07:36,943][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001497 seconds
[2024-02-12 11:07:36,943][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.167006
[2024-02-12 11:07:37,057][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001474 seconds
[2024-02-12 11:07:37,057][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.167006
[2024-02-12 11:07:37,155][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001412 seconds
[2024-02-12 11:07:37,155][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.167006
[2024-02-12 11:07:37,245][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001557 seconds
[2024-02-12 11:07:37,245][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.167006
[2024-02-12 11:07:37,343][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001402 seconds
[2024-02-12 11:07:37,344][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.167006
[2024-02-12 11:07:37,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001417 seconds
[2024-02-12 11:07:37,443][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.167006
[2024-02-12 11:07:37,541][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001470 seconds
[2024-02-12 11:07:37,541][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.167006
[2024-02-12 11:07:37,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001467 seconds
[2024-02-12 11:07:37,642][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.167006
[2024-02-12 11:07:37,756][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001433 seconds
[2024-02-12 11:07:37,756][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.167006
[2024-02-12 11:07:37,855][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001435 seconds
[2024-02-12 11:07:37,855][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.167006
[2024-02-12 11:07:37,970][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001422 seconds
[2024-02-12 11:07:37,970][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.167006
[2024-02-12 11:07:38,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001412 seconds
[2024-02-12 11:07:38,043][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.167006
[2024-02-12 11:07:38,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001529 seconds
[2024-02-12 11:07:38,144][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.167006
[2024-02-12 11:07:38,244][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001549 seconds
[2024-02-12 11:07:38,244][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.167006
[2024-02-12 11:07:38,342][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001448 seconds
[2024-02-12 11:07:38,342][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.167006
[2024-02-12 11:07:38,472][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001463 seconds
[2024-02-12 11:07:38,472][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.167006
[2024-02-12 11:07:38,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001499 seconds
[2024-02-12 11:07:38,573][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.167006
[2024-02-12 11:07:38,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001413 seconds
[2024-02-12 11:07:38,677][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.167006
[2024-02-12 11:07:38,759][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001444 seconds
[2024-02-12 11:07:38,759][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.167006
[2024-02-12 11:07:38,860][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001494 seconds
[2024-02-12 11:07:38,860][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.167006
[2024-02-12 11:07:38,949][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001440 seconds
[2024-02-12 11:07:38,949][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.167006
[2024-02-12 11:07:39,069][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001544 seconds
[2024-02-12 11:07:39,069][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.167006
[2024-02-12 11:07:39,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001467 seconds
[2024-02-12 11:07:39,186][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.167006
[2024-02-12 11:07:39,287][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001493 seconds
[2024-02-12 11:07:39,287][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.167006
[2024-02-12 11:07:39,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001511 seconds
[2024-02-12 11:07:39,374][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.167006
[2024-02-12 11:07:39,474][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001531 seconds
[2024-02-12 11:07:39,474][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.167006
[2024-02-12 11:07:39,577][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001483 seconds
[2024-02-12 11:07:39,578][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.167006
[2024-02-12 11:07:39,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001419 seconds
[2024-02-12 11:07:39,678][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.167006
[2024-02-12 11:07:39,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001568 seconds
[2024-02-12 11:07:39,768][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.167006
[2024-02-12 11:07:39,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001406 seconds
[2024-02-12 11:07:39,886][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.167006
[2024-02-12 11:07:39,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001450 seconds
[2024-02-12 11:07:39,987][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.167006
[2024-02-12 11:07:40,069][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001599 seconds
[2024-02-12 11:07:40,069][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.167006
[2024-02-12 11:07:40,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001583 seconds
[2024-02-12 11:07:40,169][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.167006
[2024-02-12 11:07:40,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001541 seconds
[2024-02-12 11:07:40,268][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.167006
[2024-02-12 11:07:40,384][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001443 seconds
[2024-02-12 11:07:40,384][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.167006
[2024-02-12 11:07:40,475][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001497 seconds
[2024-02-12 11:07:40,475][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.167006
[2024-02-12 11:07:40,614][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001440 seconds
[2024-02-12 11:07:40,615][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.167006
[2024-02-12 11:07:40,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001751 seconds
[2024-02-12 11:07:40,714][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.167006
[2024-02-12 11:07:40,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001585 seconds
[2024-02-12 11:07:40,806][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.167006
[2024-02-12 11:07:40,904][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001492 seconds
[2024-02-12 11:07:40,904][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.167006
[2024-02-12 11:07:41,004][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001414 seconds
[2024-02-12 11:07:41,004][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.167006
[2024-02-12 11:07:41,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001450 seconds
[2024-02-12 11:07:41,105][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.167006
[2024-02-12 11:07:41,206][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001549 seconds
[2024-02-12 11:07:41,207][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.167006
[2024-02-12 11:07:41,308][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001487 seconds
[2024-02-12 11:07:41,308][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.167006
[2024-02-12 11:07:41,409][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001417 seconds
[2024-02-12 11:07:41,409][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.167006
[2024-02-12 11:07:41,508][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001424 seconds
[2024-02-12 11:07:41,509][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.167006
[2024-02-12 11:07:41,609][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001504 seconds
[2024-02-12 11:07:41,609][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.167006
[2024-02-12 11:07:41,710][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001514 seconds
[2024-02-12 11:07:41,710][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.167006
[2024-02-12 11:07:41,811][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001635 seconds
[2024-02-12 11:07:41,811][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.167006
[2024-02-12 11:07:41,912][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001539 seconds
