[2024-01-01 15:44:47,237][root][INFO] - Experiment name: xgb_regression_da_and_d1_elastic_net
[2024-01-01 15:45:08,460][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:08,461][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.269393
[2024-01-01 15:45:08,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:08,579][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.269393
[2024-01-01 15:45:08,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 15:45:08,720][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.269393
[2024-01-01 15:45:08,855][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:08,855][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.269393
[2024-01-01 15:45:08,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 15:45:08,977][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.269393
[2024-01-01 15:45:09,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:09,105][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.269393
[2024-01-01 15:45:09,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:09,236][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.269393
[2024-01-01 15:45:09,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 15:45:09,361][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.269393
[2024-01-01 15:45:09,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000663 seconds
[2024-01-01 15:45:09,491][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.269393
[2024-01-01 15:45:09,609][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:09,610][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.269393
[2024-01-01 15:45:09,730][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:09,731][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.269393
[2024-01-01 15:45:09,858][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 15:45:09,859][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.269393
[2024-01-01 15:45:09,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:09,977][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.269393
[2024-01-01 15:45:10,112][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000634 seconds
[2024-01-01 15:45:10,112][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.269393
[2024-01-01 15:45:10,248][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:10,248][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.269393
[2024-01-01 15:45:10,386][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:10,386][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.269393
[2024-01-01 15:45:10,512][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 15:45:10,512][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.269393
[2024-01-01 15:45:10,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000652 seconds
[2024-01-01 15:45:10,641][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.269393
[2024-01-01 15:45:10,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:10,776][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.269393
[2024-01-01 15:45:10,899][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:10,900][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.269393
[2024-01-01 15:45:11,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:11,034][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.269393
[2024-01-01 15:45:11,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000691 seconds
[2024-01-01 15:45:11,164][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.269393
[2024-01-01 15:45:11,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:11,300][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.269393
[2024-01-01 15:45:11,425][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:11,425][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.269393
[2024-01-01 15:45:11,554][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:11,554][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.269393
[2024-01-01 15:45:11,681][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000650 seconds
[2024-01-01 15:45:11,682][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.269393
[2024-01-01 15:45:11,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:11,805][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.269393
[2024-01-01 15:45:11,927][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:11,928][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.269393
[2024-01-01 15:45:12,049][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:12,049][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.269393
[2024-01-01 15:45:12,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 15:45:12,173][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.269393
[2024-01-01 15:45:12,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:12,312][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.269393
[2024-01-01 15:45:12,437][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 15:45:12,438][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.269393
[2024-01-01 15:45:12,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:12,572][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.269393
[2024-01-01 15:45:12,706][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:12,706][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.269393
[2024-01-01 15:45:12,834][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:12,834][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.269393
[2024-01-01 15:45:12,952][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:12,953][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.269393
[2024-01-01 15:45:13,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:13,083][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.269393
[2024-01-01 15:45:13,205][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:13,205][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.269393
[2024-01-01 15:45:13,325][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:13,325][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.269393
[2024-01-01 15:45:13,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 15:45:13,463][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.269393
[2024-01-01 15:45:13,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:13,593][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.269393
[2024-01-01 15:45:13,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:13,715][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.269393
[2024-01-01 15:45:13,845][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:13,845][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.269393
[2024-01-01 15:45:13,966][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 15:45:13,966][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.269393
[2024-01-01 15:45:14,085][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:14,085][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.269393
[2024-01-01 15:45:14,211][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000544 seconds
[2024-01-01 15:45:14,211][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.269393
[2024-01-01 15:45:14,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:14,330][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.269393
[2024-01-01 15:45:14,470][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:14,471][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.269393
[2024-01-01 15:45:14,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 15:45:14,589][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.269393
[2024-01-01 15:45:14,713][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:14,713][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.269393
[2024-01-01 15:45:14,848][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:14,849][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.269393
[2024-01-01 15:45:14,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 15:45:14,977][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.269393
[2024-01-01 15:45:15,100][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:15,101][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.269393
[2024-01-01 15:45:15,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:15,221][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.269393
[2024-01-01 15:45:15,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:15,340][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.269393
[2024-01-01 15:45:15,468][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:15,468][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.269393
[2024-01-01 15:45:15,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 15:45:15,600][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.269393
[2024-01-01 15:45:15,739][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:15,740][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.269393
[2024-01-01 15:45:15,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:15,862][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.269393
[2024-01-01 15:45:15,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 15:45:15,986][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.269393
[2024-01-01 15:45:16,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:16,107][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.269393
[2024-01-01 15:45:16,241][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:16,242][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.269393
[2024-01-01 15:45:16,367][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:16,368][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.269393
[2024-01-01 15:45:16,486][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-01-01 15:45:16,487][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.269393
[2024-01-01 15:45:16,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 15:45:16,621][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.269393
[2024-01-01 15:45:16,740][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:16,740][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.269393
[2024-01-01 15:45:16,863][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:16,864][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.269393
[2024-01-01 15:45:16,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:16,987][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.269393
[2024-01-01 15:45:17,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:17,119][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.269393
[2024-01-01 15:45:17,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-01-01 15:45:17,238][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.269393
[2024-01-01 15:45:17,357][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000541 seconds
[2024-01-01 15:45:17,357][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.269393
[2024-01-01 15:45:17,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 15:45:17,491][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.269393
[2024-01-01 15:45:17,611][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 15:45:17,611][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.269393
[2024-01-01 15:45:17,732][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000547 seconds
[2024-01-01 15:45:17,732][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.269393
[2024-01-01 15:45:17,859][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:17,859][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.269393
[2024-01-01 15:45:17,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:17,978][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.269393
[2024-01-01 15:45:18,103][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:18,104][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.269393
[2024-01-01 15:45:18,224][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 15:45:18,224][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.269393
[2024-01-01 15:45:18,354][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:18,355][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.269393
[2024-01-01 15:45:18,494][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 15:45:18,494][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.269393
[2024-01-01 15:45:18,630][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:18,630][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.269393
[2024-01-01 15:45:18,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:18,751][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.269393
[2024-01-01 15:45:18,874][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:18,874][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.269393
[2024-01-01 15:45:18,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 15:45:18,998][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.269393
[2024-01-01 15:45:19,137][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:19,138][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.269393
[2024-01-01 15:45:19,256][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000548 seconds
[2024-01-01 15:45:19,256][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.269393
[2024-01-01 15:45:19,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:19,388][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.269393
[2024-01-01 15:45:19,510][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:19,510][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.269393
[2024-01-01 15:45:19,630][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:19,630][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.269393
[2024-01-01 15:45:19,749][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:19,749][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.269393
[2024-01-01 15:45:19,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:19,886][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.269393
[2024-01-01 15:45:20,005][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 15:45:20,005][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.269393
[2024-01-01 15:45:20,132][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:20,132][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.269393
[2024-01-01 15:45:20,257][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:20,257][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.269393
[2024-01-01 15:45:20,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000592 seconds
[2024-01-01 15:45:20,388][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.269393
[2024-01-01 15:45:20,518][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:20,518][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.269393
[2024-01-01 15:45:20,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:20,643][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.269393
[2024-01-01 15:45:20,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:20,763][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.269393
[2024-01-01 15:45:20,894][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 15:45:20,894][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.269393
[2024-01-01 15:45:21,013][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:21,013][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.269393
[2024-01-01 15:45:21,147][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 15:45:21,148][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.269393
[2024-01-01 15:45:21,278][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000629 seconds
[2024-01-01 15:45:21,279][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.269393
[2024-01-01 15:45:21,402][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 15:45:21,402][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.269393
[2024-01-01 15:45:21,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 15:45:21,543][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.269393
[2024-01-01 15:45:21,665][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:21,665][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.269393
[2024-01-01 15:45:21,790][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 15:45:21,790][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.269393
[2024-01-01 15:45:21,926][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:21,927][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.269393
[2024-01-01 15:45:22,052][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:22,052][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.269393
[2024-01-01 15:45:22,175][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:22,175][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.269393
[2024-01-01 15:45:22,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:22,307][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.269393
[2024-01-01 15:45:22,427][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000544 seconds
[2024-01-01 15:45:22,427][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.269393
[2024-01-01 15:45:22,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:22,575][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.269393
[2024-01-01 15:45:22,695][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:22,696][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.269393
[2024-01-01 15:45:22,835][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:22,835][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.269393
[2024-01-01 15:45:22,964][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:22,964][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.269393
[2024-01-01 15:45:23,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 15:45:23,083][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.269393
[2024-01-01 15:45:23,206][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 15:45:23,206][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.269393
[2024-01-01 15:45:23,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:23,344][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.269393
[2024-01-01 15:45:23,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 15:45:23,463][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.269393
[2024-01-01 15:45:23,598][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 15:45:23,598][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.269393
[2024-01-01 15:45:23,728][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:23,729][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.269393
[2024-01-01 15:45:23,854][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:23,854][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.269393
[2024-01-01 15:45:23,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 15:45:23,978][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.269393
[2024-01-01 15:45:24,098][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 15:45:24,098][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.269393
[2024-01-01 15:45:24,218][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:24,218][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.269393
[2024-01-01 15:45:24,353][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000546 seconds
[2024-01-01 15:45:24,353][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.269393
[2024-01-01 15:45:24,484][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000550 seconds
[2024-01-01 15:45:24,484][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.269393
[2024-01-01 15:45:24,618][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 15:45:24,618][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.269393
[2024-01-01 15:45:24,756][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 15:45:24,757][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.269393
[2024-01-01 15:45:24,883][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:24,883][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.269393
[2024-01-01 15:45:25,012][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-01 15:45:25,013][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.269393
[2024-01-01 15:45:25,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-01 15:45:25,144][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.269393
[2024-01-01 15:45:25,274][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-01 15:45:25,275][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.269393
[2024-01-01 15:45:25,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-01 15:45:25,418][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.269393
