[2023-12-01 14:48:27,924][root][INFO] - Experiment name: xgb_regression_da_and_d2_hyperopt_tune
[2023-12-01 14:48:49,662][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:48:49,662][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.197741
[2023-12-01 14:48:49,786][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:48:49,786][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.197741
[2023-12-01 14:48:49,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:48:49,914][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.197741
[2023-12-01 14:48:50,006][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002506 seconds
[2023-12-01 14:48:50,006][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.197741
[2023-12-01 14:48:50,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002495 seconds
[2023-12-01 14:48:50,168][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.197741
[2023-12-01 14:48:50,263][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:48:50,263][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.197741
[2023-12-01 14:48:50,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002558 seconds
[2023-12-01 14:48:50,460][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.197741
[2023-12-01 14:48:50,599][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:48:50,600][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.197741
[2023-12-01 14:48:50,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002524 seconds
[2023-12-01 14:48:50,661][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.197741
[2023-12-01 14:48:50,804][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:48:50,804][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.197741
[2023-12-01 14:48:50,932][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:48:50,932][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.197741
[2023-12-01 14:48:51,030][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:48:51,030][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.197741
[2023-12-01 14:48:51,190][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:48:51,190][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.197741
[2023-12-01 14:48:51,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002509 seconds
[2023-12-01 14:48:51,352][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.197741
[2023-12-01 14:48:51,514][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:48:51,514][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.197741
[2023-12-01 14:48:51,675][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002589 seconds
[2023-12-01 14:48:51,676][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.197741
[2023-12-01 14:48:51,837][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:48:51,837][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.197741
[2023-12-01 14:48:51,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002498 seconds
[2023-12-01 14:48:51,999][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.197741
[2023-12-01 14:48:52,166][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002511 seconds
[2023-12-01 14:48:52,166][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.197741
[2023-12-01 14:48:52,333][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:48:52,333][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.197741
[2023-12-01 14:48:52,495][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002527 seconds
[2023-12-01 14:48:52,495][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.197741
[2023-12-01 14:48:52,645][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002412 seconds
[2023-12-01 14:48:52,645][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.197741
[2023-12-01 14:48:52,807][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:48:52,807][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.197741
[2023-12-01 14:48:52,948][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002435 seconds
[2023-12-01 14:48:52,949][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.197741
[2023-12-01 14:48:53,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:48:53,043][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.197741
[2023-12-01 14:48:53,206][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:48:53,207][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.197741
[2023-12-01 14:48:53,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:48:53,361][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.197741
[2023-12-01 14:48:53,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002437 seconds
[2023-12-01 14:48:53,540][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.197741
[2023-12-01 14:48:53,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:48:53,589][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.197741
[2023-12-01 14:48:53,736][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:48:53,736][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.197741
[2023-12-01 14:48:53,898][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002561 seconds
[2023-12-01 14:48:53,898][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.197741
[2023-12-01 14:48:54,026][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:48:54,027][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.197741
[2023-12-01 14:48:54,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:48:54,187][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.197741
[2023-12-01 14:48:54,284][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002443 seconds
[2023-12-01 14:48:54,285][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.197741
[2023-12-01 14:48:54,407][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:48:54,408][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.197741
[2023-12-01 14:48:54,550][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:48:54,550][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.197741
[2023-12-01 14:48:54,732][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:48:54,764][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.197741
[2023-12-01 14:48:54,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:48:54,826][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.197741
[2023-12-01 14:48:54,962][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:48:54,962][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.197741
[2023-12-01 14:48:55,070][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:48:55,070][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.197741
[2023-12-01 14:48:55,225][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002535 seconds
[2023-12-01 14:48:55,225][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.197741
[2023-12-01 14:48:55,320][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:48:55,320][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.197741
[2023-12-01 14:48:55,416][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:48:55,416][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.197741
[2023-12-01 14:48:55,577][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:48:55,577][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.197741
[2023-12-01 14:48:55,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:48:55,642][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.197741
[2023-12-01 14:48:55,803][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:48:55,803][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.196282
[2023-12-01 14:48:55,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:48:55,911][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.196282
[2023-12-01 14:48:56,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:48:56,095][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.196282
[2023-12-01 14:48:56,240][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:48:56,240][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.196282
[2023-12-01 14:48:56,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:48:56,336][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.196282
[2023-12-01 14:48:56,498][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002514 seconds
[2023-12-01 14:48:56,498][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.196282
[2023-12-01 14:48:56,588][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002498 seconds
[2023-12-01 14:48:56,589][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.196282
[2023-12-01 14:48:56,762][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002523 seconds
[2023-12-01 14:48:56,762][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.196282
[2023-12-01 14:48:56,939][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:48:56,940][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.196282
[2023-12-01 14:48:56,993][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:48:56,993][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.196282
[2023-12-01 14:48:57,155][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002526 seconds
[2023-12-01 14:48:57,155][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.196282
[2023-12-01 14:48:57,301][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:48:57,301][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.196282
[2023-12-01 14:48:57,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:48:57,463][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.196282
[2023-12-01 14:48:57,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:48:57,592][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.196282
[2023-12-01 14:48:57,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:48:57,690][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.196282
[2023-12-01 14:48:57,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:48:57,851][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.196282
[2023-12-01 14:48:57,956][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:48:57,956][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.196282
[2023-12-01 14:48:58,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002527 seconds
[2023-12-01 14:48:58,119][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.196282
[2023-12-01 14:48:58,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002513 seconds
[2023-12-01 14:48:58,307][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.196282
[2023-12-01 14:48:58,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:48:58,469][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.196282
[2023-12-01 14:48:58,533][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:48:58,533][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.196282
[2023-12-01 14:48:58,647][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:48:58,647][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.196282
[2023-12-01 14:48:58,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:48:58,776][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.196282
[2023-12-01 14:48:58,916][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:48:58,916][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.196282
[2023-12-01 14:48:59,023][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:48:59,024][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.196282
[2023-12-01 14:48:59,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002537 seconds
[2023-12-01 14:48:59,199][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.196282
[2023-12-01 14:48:59,277][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:48:59,277][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.196282
[2023-12-01 14:48:59,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:48:59,461][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.196282
[2023-12-01 14:48:59,511][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:48:59,512][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.196282
[2023-12-01 14:48:59,691][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:48:59,691][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.196282
[2023-12-01 14:48:59,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:48:59,816][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.196282
[2023-12-01 14:48:59,945][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002427 seconds
[2023-12-01 14:48:59,945][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.196282
[2023-12-01 14:49:00,106][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:49:00,107][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.196282
[2023-12-01 14:49:00,213][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:49:00,213][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.196282
[2023-12-01 14:49:00,350][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:49:00,350][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.196282
[2023-12-01 14:49:00,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:49:00,443][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.196282
[2023-12-01 14:49:00,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:49:00,626][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.196282
[2023-12-01 14:49:00,787][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:49:00,788][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.195989
[2023-12-01 14:49:00,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:49:00,840][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.195989
[2023-12-01 14:49:00,994][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:49:00,995][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.195989
[2023-12-01 14:49:01,170][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002583 seconds
[2023-12-01 14:49:01,170][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.195989
[2023-12-01 14:49:01,299][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:49:01,299][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.195989
[2023-12-01 14:49:01,406][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:49:01,407][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.195989
[2023-12-01 14:49:01,557][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:49:01,557][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.195989
[2023-12-01 14:49:01,657][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:49:01,658][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.195989
[2023-12-01 14:49:01,898][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:49:01,898][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.195989
[2023-12-01 14:49:02,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:49:02,035][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.195989
[2023-12-01 14:49:02,098][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:49:02,098][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.195989
[2023-12-01 14:49:02,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:49:02,237][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.195989
[2023-12-01 14:49:02,372][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:49:02,372][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.190420
[2023-12-01 14:49:02,481][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:49:02,481][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.190420
[2023-12-01 14:49:02,616][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002521 seconds
[2023-12-01 14:49:02,616][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.190420
[2023-12-01 14:49:02,744][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:49:02,744][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.190420
[2023-12-01 14:49:02,913][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:49:02,914][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.190420
[2023-12-01 14:49:03,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:49:03,044][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.190420
[2023-12-01 14:49:03,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:49:03,186][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.190420
[2023-12-01 14:49:03,355][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002451 seconds
[2023-12-01 14:49:03,355][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.190420
[2023-12-01 14:49:03,490][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:49:03,490][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.190420
[2023-12-01 14:49:03,610][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:49:03,610][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.190420
[2023-12-01 14:49:03,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:49:03,718][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.190420
[2023-12-01 14:49:03,852][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:49:03,852][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.190420
[2023-12-01 14:49:03,966][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:49:03,967][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.190420
[2023-12-01 14:49:04,109][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:49:04,109][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.190420
[2023-12-01 14:49:04,226][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002517 seconds
[2023-12-01 14:49:04,227][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.190420
[2023-12-01 14:49:04,422][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002662 seconds
[2023-12-01 14:49:04,422][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.190420
[2023-12-01 14:49:04,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002487 seconds
[2023-12-01 14:49:04,569][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.190420
[2023-12-01 14:49:04,723][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002507 seconds
[2023-12-01 14:49:04,723][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.190420
[2023-12-01 14:49:04,858][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:49:04,859][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.190420
[2023-12-01 14:49:04,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:49:04,967][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.190420
[2023-12-01 14:49:05,101][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:49:05,101][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.190420
[2023-12-01 14:49:05,226][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:49:05,226][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.190420
[2023-12-01 14:49:05,371][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:49:05,372][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.190420
[2023-12-01 14:49:05,506][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:49:05,506][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.190420
[2023-12-01 14:49:05,650][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002536 seconds
[2023-12-01 14:49:05,651][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.190420
[2023-12-01 14:49:05,785][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:49:05,785][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.190420
[2023-12-01 14:49:05,918][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:49:05,918][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.190420
[2023-12-01 14:49:06,036][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002446 seconds
[2023-12-01 14:49:06,036][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.190420
[2023-12-01 14:49:06,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:49:06,173][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.190420
[2023-12-01 14:49:06,282][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:49:06,282][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.190420
[2023-12-01 14:49:06,421][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002672 seconds
[2023-12-01 14:49:06,421][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.190420
[2023-12-01 14:49:06,556][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:49:06,556][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.190420
[2023-12-01 14:49:06,693][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:49:06,693][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.190420
[2023-12-01 14:49:06,827][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:49:06,827][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.190420
[2023-12-01 14:49:06,962][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:49:06,963][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.190420
[2023-12-01 14:49:07,098][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002464 seconds
[2023-12-01 14:49:07,098][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.190420
[2023-12-01 14:49:07,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:49:07,233][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.190420
[2023-12-01 14:49:07,416][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.049626 seconds
[2023-12-01 14:49:07,416][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.190420
[2023-12-01 14:49:07,552][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:49:07,552][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.190420
[2023-12-01 14:49:07,687][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002509 seconds
[2023-12-01 14:49:07,688][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.190420
