[2024-02-12 11:32:15,997][root][INFO] - Experiment name: norm_elastic_net
[2024-02-12 11:33:23,695][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.118443
[2024-02-12 11:33:23,804][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:23,805][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.118443
[2024-02-12 11:33:23,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:23,911][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.118443
[2024-02-12 11:33:24,019][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:24,019][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.118443
[2024-02-12 11:33:24,126][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-02-12 11:33:24,127][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.118443
[2024-02-12 11:33:24,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:24,233][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.118443
[2024-02-12 11:33:24,342][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:24,342][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.118443
[2024-02-12 11:33:24,449][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:24,450][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.118443
[2024-02-12 11:33:24,557][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:24,557][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.118443
[2024-02-12 11:33:24,665][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-02-12 11:33:24,665][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.118443
[2024-02-12 11:33:24,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:24,776][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.118443
[2024-02-12 11:33:24,883][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:24,883][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.118443
[2024-02-12 11:33:24,995][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:24,995][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.118443
[2024-02-12 11:33:25,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:25,108][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.118443
[2024-02-12 11:33:25,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:25,222][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.118443
[2024-02-12 11:33:25,331][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:25,331][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.118443
[2024-02-12 11:33:25,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:25,444][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.118443
[2024-02-12 11:33:25,557][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:25,558][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.118443
[2024-02-12 11:33:25,671][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000667 seconds
[2024-02-12 11:33:25,671][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.118443
[2024-02-12 11:33:25,781][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:25,781][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.118443
[2024-02-12 11:33:25,891][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:25,891][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.118443
[2024-02-12 11:33:25,999][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:25,999][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.118443
[2024-02-12 11:33:26,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:26,109][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.118443
[2024-02-12 11:33:26,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:26,221][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.118443
[2024-02-12 11:33:26,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:26,336][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.118443
[2024-02-12 11:33:26,446][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-02-12 11:33:26,446][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.118443
[2024-02-12 11:33:26,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:26,555][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.118443
[2024-02-12 11:33:26,663][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:26,663][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.118443
[2024-02-12 11:33:26,772][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:26,772][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.118443
[2024-02-12 11:33:26,882][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:26,882][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.118443
[2024-02-12 11:33:26,991][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:26,991][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.118443
[2024-02-12 11:33:27,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:27,108][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.118443
[2024-02-12 11:33:27,219][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:27,219][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.118443
[2024-02-12 11:33:27,327][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:27,327][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.118443
[2024-02-12 11:33:27,434][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:27,435][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.118443
[2024-02-12 11:33:27,545][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-02-12 11:33:27,545][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.118443
[2024-02-12 11:33:27,657][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:27,658][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.118443
[2024-02-12 11:33:27,766][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:27,767][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.118443
[2024-02-12 11:33:27,873][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:27,873][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.118443
[2024-02-12 11:33:27,982][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:27,982][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.118443
[2024-02-12 11:33:28,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:28,091][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.118443
[2024-02-12 11:33:28,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:28,198][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.118443
[2024-02-12 11:33:28,304][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:28,304][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.118443
[2024-02-12 11:33:28,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-02-12 11:33:28,415][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.118443
[2024-02-12 11:33:28,522][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:28,522][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.118443
[2024-02-12 11:33:28,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:28,633][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.118443
[2024-02-12 11:33:28,743][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:28,743][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.118443
[2024-02-12 11:33:28,858][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:28,858][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.118443
[2024-02-12 11:33:28,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:28,968][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.118443
[2024-02-12 11:33:29,081][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:29,081][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.118443
[2024-02-12 11:33:29,189][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-02-12 11:33:29,189][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.118443
[2024-02-12 11:33:29,298][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:29,299][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.118443
[2024-02-12 11:33:29,406][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:29,406][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.118443
[2024-02-12 11:33:29,520][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:29,520][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.118443
[2024-02-12 11:33:29,628][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000588 seconds
[2024-02-12 11:33:29,628][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.118443
[2024-02-12 11:33:29,740][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-02-12 11:33:29,740][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.118443
[2024-02-12 11:33:29,848][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:29,849][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.118443
[2024-02-12 11:33:29,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:29,959][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.118443
[2024-02-12 11:33:30,066][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:30,066][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.118443
[2024-02-12 11:33:30,174][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:30,174][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.118443
[2024-02-12 11:33:30,281][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-02-12 11:33:30,281][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.118443
[2024-02-12 11:33:30,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:30,390][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.118443
[2024-02-12 11:33:30,499][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:30,499][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.118443
[2024-02-12 11:33:30,607][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:30,607][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.118443
[2024-02-12 11:33:30,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:30,715][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.118443
[2024-02-12 11:33:30,830][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-02-12 11:33:30,830][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.118443
[2024-02-12 11:33:30,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:30,940][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.118443
[2024-02-12 11:33:31,053][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:31,053][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.118443
[2024-02-12 11:33:31,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:31,161][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.118443
[2024-02-12 11:33:31,272][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:31,272][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.118443
[2024-02-12 11:33:31,381][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:31,381][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.118443
[2024-02-12 11:33:31,489][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:31,489][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.118443
[2024-02-12 11:33:31,598][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:31,598][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.118443
[2024-02-12 11:33:31,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000650 seconds
[2024-02-12 11:33:31,709][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.118443
[2024-02-12 11:33:31,822][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:31,822][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.118443
[2024-02-12 11:33:31,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:31,929][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.118443
[2024-02-12 11:33:32,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:32,038][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.118443
[2024-02-12 11:33:32,145][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:32,145][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.118443
[2024-02-12 11:33:32,254][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:32,254][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.118443
[2024-02-12 11:33:32,365][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:32,365][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.118443
[2024-02-12 11:33:32,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:32,478][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.118443
[2024-02-12 11:33:32,586][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:32,586][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.118443
[2024-02-12 11:33:32,692][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:32,693][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.118443
[2024-02-12 11:33:32,810][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:32,810][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.118443
[2024-02-12 11:33:32,917][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:32,917][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.118443
[2024-02-12 11:33:33,024][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:33,024][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.118443
[2024-02-12 11:33:33,132][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:33,132][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.118443
[2024-02-12 11:33:33,242][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:33,242][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.118443
[2024-02-12 11:33:33,354][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:33,355][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.118443
[2024-02-12 11:33:33,464][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:33,464][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.118443
[2024-02-12 11:33:33,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-02-12 11:33:33,572][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.118443
[2024-02-12 11:33:33,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:33,680][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.118443
[2024-02-12 11:33:33,788][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:33,789][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.118443
[2024-02-12 11:33:33,899][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:33,899][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.118443
[2024-02-12 11:33:34,008][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:34,009][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.118443
[2024-02-12 11:33:34,121][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-02-12 11:33:34,122][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.118443
[2024-02-12 11:33:34,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:34,234][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.118443
[2024-02-12 11:33:34,340][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:34,341][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.118443
[2024-02-12 11:33:34,449][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:34,449][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.118443
[2024-02-12 11:33:34,556][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:34,557][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.118443
[2024-02-12 11:33:34,664][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:34,664][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.118443
[2024-02-12 11:33:34,775][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:34,775][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.118443
[2024-02-12 11:33:34,884][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:34,884][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.118443
[2024-02-12 11:33:35,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:35,001][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.118443
[2024-02-12 11:33:35,114][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:35,115][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.118443
[2024-02-12 11:33:35,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:35,222][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.118443
[2024-02-12 11:33:35,333][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:35,334][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.118443
[2024-02-12 11:33:35,442][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:35,443][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.118443
[2024-02-12 11:33:35,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:35,555][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.118443
[2024-02-12 11:33:35,663][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:35,664][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.118443
[2024-02-12 11:33:35,771][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-02-12 11:33:35,771][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.118443
[2024-02-12 11:33:35,884][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:35,884][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.118443
[2024-02-12 11:33:35,995][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:35,995][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.118443
[2024-02-12 11:33:36,102][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:36,103][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.118443
[2024-02-12 11:33:36,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:36,212][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.118443
[2024-02-12 11:33:36,319][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:36,319][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.118443
[2024-02-12 11:33:36,428][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:36,429][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.118443
[2024-02-12 11:33:36,538][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:36,538][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.118443
[2024-02-12 11:33:36,645][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:36,645][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.118443
[2024-02-12 11:33:36,757][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-02-12 11:33:36,757][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.118443
[2024-02-12 11:33:36,865][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:36,865][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.118443
[2024-02-12 11:33:36,973][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000633 seconds
[2024-02-12 11:33:36,973][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.118443
[2024-02-12 11:33:37,087][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:37,087][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.118443
[2024-02-12 11:33:37,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:37,197][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.118443
[2024-02-12 11:33:37,305][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:37,305][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.118443
[2024-02-12 11:33:37,416][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-02-12 11:33:37,417][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.118443
[2024-02-12 11:33:37,529][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-02-12 11:33:37,530][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.118443
[2024-02-12 11:33:37,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:33:37,641][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.118443
[2024-02-12 11:33:37,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:37,751][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.118443
[2024-02-12 11:33:37,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:37,861][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.118443
[2024-02-12 11:33:37,973][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-02-12 11:33:37,973][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.118443
[2024-02-12 11:33:38,086][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:38,086][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.118443
[2024-02-12 11:33:38,202][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:38,202][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.118443
[2024-02-12 11:33:38,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:33:38,313][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.118443
[2024-02-12 11:33:38,431][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
