[2023-12-01 14:50:26,564][root][INFO] - Experiment name: xgb_regression_da_and_d2_hyperopt_tune_with_day
[2023-12-01 14:50:48,607][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002515 seconds
[2023-12-01 14:50:48,607][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.189539
[2023-12-01 14:50:48,662][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:50:48,662][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.189539
[2023-12-01 14:50:48,760][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:50:48,760][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.189539
[2023-12-01 14:50:48,869][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002565 seconds
[2023-12-01 14:50:48,869][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.189539
[2023-12-01 14:50:49,030][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002520 seconds
[2023-12-01 14:50:49,030][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.189539
[2023-12-01 14:50:49,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:50:49,197][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.189539
[2023-12-01 14:50:49,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002495 seconds
[2023-12-01 14:50:49,360][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.189539
[2023-12-01 14:50:49,457][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:50:49,458][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.189539
[2023-12-01 14:50:49,515][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002606 seconds
[2023-12-01 14:50:49,515][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.189539
[2023-12-01 14:50:49,719][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:50:49,719][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.189539
[2023-12-01 14:50:49,901][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:50:49,901][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.189539
[2023-12-01 14:50:50,010][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:50:50,010][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.189539
[2023-12-01 14:50:50,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002498 seconds
[2023-12-01 14:50:50,186][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.189539
[2023-12-01 14:50:50,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002618 seconds
[2023-12-01 14:50:50,361][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.189539
[2023-12-01 14:50:50,536][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:50:50,536][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.189539
[2023-12-01 14:50:50,710][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:50:50,711][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.189539
[2023-12-01 14:50:50,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:50:50,886][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.189539
[2023-12-01 14:50:51,061][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002595 seconds
[2023-12-01 14:50:51,061][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.189539
[2023-12-01 14:50:51,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:50:51,236][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.189539
[2023-12-01 14:50:51,412][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002546 seconds
[2023-12-01 14:50:51,412][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.189539
[2023-12-01 14:50:51,590][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002698 seconds
[2023-12-01 14:50:51,591][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.189539
[2023-12-01 14:50:51,767][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002587 seconds
[2023-12-01 14:50:51,767][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.189539
[2023-12-01 14:50:51,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002495 seconds
[2023-12-01 14:50:51,942][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.189539
[2023-12-01 14:50:52,123][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:50:52,123][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.189539
[2023-12-01 14:50:52,280][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:50:52,280][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.189539
[2023-12-01 14:50:52,380][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:50:52,380][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.189539
[2023-12-01 14:50:52,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:50:52,522][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.189539
[2023-12-01 14:50:52,582][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:50:52,582][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.189539
[2023-12-01 14:50:52,770][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:50:52,770][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.189539
[2023-12-01 14:50:52,959][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:50:52,960][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.189539
[2023-12-01 14:50:53,166][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:50:53,166][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.189539
[2023-12-01 14:50:53,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002489 seconds
[2023-12-01 14:50:53,295][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.189539
[2023-12-01 14:50:53,475][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:50:53,475][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.189539
[2023-12-01 14:50:53,558][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:50:53,558][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.189539
[2023-12-01 14:50:53,732][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:50:53,732][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.189539
[2023-12-01 14:50:53,794][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:50:53,795][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.189539
[2023-12-01 14:50:53,950][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:50:53,950][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.189539
[2023-12-01 14:50:54,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:50:54,094][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.189539
[2023-12-01 14:50:54,254][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002503 seconds
[2023-12-01 14:50:54,254][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.189539
[2023-12-01 14:50:54,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:50:54,463][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.189539
[2023-12-01 14:50:54,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:50:54,593][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.189539
[2023-12-01 14:50:54,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002534 seconds
[2023-12-01 14:50:54,678][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.189539
[2023-12-01 14:50:54,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:50:54,854][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.189539
[2023-12-01 14:50:54,912][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:50:54,912][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.189539
[2023-12-01 14:50:55,086][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:50:55,086][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.189539
[2023-12-01 14:50:55,239][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:50:55,239][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.189539
[2023-12-01 14:50:55,382][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:50:55,382][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.189539
[2023-12-01 14:50:55,607][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002487 seconds
[2023-12-01 14:50:55,608][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.189539
[2023-12-01 14:50:55,695][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:50:55,696][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.189539
[2023-12-01 14:50:55,796][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:50:55,796][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.189539
[2023-12-01 14:50:55,953][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:50:55,953][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.189539
[2023-12-01 14:50:56,014][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002547 seconds
[2023-12-01 14:50:56,014][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.189539
[2023-12-01 14:50:56,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:50:56,197][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.189539
[2023-12-01 14:50:56,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:50:56,361][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.189539
[2023-12-01 14:50:56,506][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:50:56,506][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.189539
[2023-12-01 14:50:56,747][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:50:56,748][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.189539
[2023-12-01 14:50:56,923][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:50:56,923][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.189539
[2023-12-01 14:50:57,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002499 seconds
[2023-12-01 14:50:57,038][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.189539
[2023-12-01 14:50:57,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:50:57,105][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.189539
[2023-12-01 14:50:57,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:50:57,273][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.189539
[2023-12-01 14:50:57,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:50:57,451][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.189539
[2023-12-01 14:50:57,515][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002550 seconds
[2023-12-01 14:50:57,515][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.189539
[2023-12-01 14:50:57,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:50:57,702][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.189539
[2023-12-01 14:50:57,817][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002499 seconds
[2023-12-01 14:50:57,817][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.189539
[2023-12-01 14:50:57,986][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:50:57,986][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.189539
[2023-12-01 14:50:58,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002511 seconds
[2023-12-01 14:50:58,095][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.189539
[2023-12-01 14:50:58,255][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002538 seconds
[2023-12-01 14:50:58,255][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.189539
[2023-12-01 14:50:58,430][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:50:58,430][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.189539
[2023-12-01 14:50:58,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:50:58,498][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.189539
[2023-12-01 14:50:58,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002495 seconds
[2023-12-01 14:50:58,681][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.189539
[2023-12-01 14:50:58,754][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002507 seconds
[2023-12-01 14:50:58,754][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.189539
[2023-12-01 14:50:58,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002555 seconds
[2023-12-01 14:50:58,935][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.189539
[2023-12-01 14:50:59,055][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:50:59,055][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.189539
[2023-12-01 14:50:59,219][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:50:59,220][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.189539
[2023-12-01 14:50:59,424][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002635 seconds
[2023-12-01 14:50:59,425][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.189539
[2023-12-01 14:50:59,552][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:50:59,552][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.189539
[2023-12-01 14:50:59,681][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002518 seconds
[2023-12-01 14:50:59,681][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.189539
[2023-12-01 14:50:59,782][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002506 seconds
[2023-12-01 14:50:59,782][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.189539
[2023-12-01 14:50:59,943][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:50:59,943][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.189539
[2023-12-01 14:51:00,006][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:51:00,007][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.189539
[2023-12-01 14:51:00,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:51:00,173][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.189539
[2023-12-01 14:51:00,308][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:51:00,308][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.189539
[2023-12-01 14:51:00,483][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:51:00,484][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.189539
[2023-12-01 14:51:00,672][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:51:00,672][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.189539
[2023-12-01 14:51:00,784][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:51:00,784][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.189539
[2023-12-01 14:51:00,913][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:51:00,914][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.189539
[2023-12-01 14:51:01,125][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002494 seconds
[2023-12-01 14:51:01,125][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.189539
[2023-12-01 14:51:01,229][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:51:01,229][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.189539
[2023-12-01 14:51:01,291][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002510 seconds
[2023-12-01 14:51:01,291][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.189539
[2023-12-01 14:51:01,448][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:51:01,448][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.189539
[2023-12-01 14:51:01,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:51:01,565][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.189539
[2023-12-01 14:51:01,747][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002595 seconds
[2023-12-01 14:51:01,747][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.189539
[2023-12-01 14:51:01,910][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:51:01,911][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.189539
[2023-12-01 14:51:02,046][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002515 seconds
[2023-12-01 14:51:02,046][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.189539
[2023-12-01 14:51:02,175][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:51:02,176][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.189539
[2023-12-01 14:51:02,282][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002506 seconds
[2023-12-01 14:51:02,282][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.189539
[2023-12-01 14:51:02,453][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002541 seconds
[2023-12-01 14:51:02,453][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.189539
[2023-12-01 14:51:02,524][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:51:02,524][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.189539
[2023-12-01 14:51:02,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002517 seconds
[2023-12-01 14:51:02,741][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.189539
[2023-12-01 14:51:02,862][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:51:02,862][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.189539
[2023-12-01 14:51:03,046][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002533 seconds
[2023-12-01 14:51:03,046][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.189539
[2023-12-01 14:51:03,242][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:51:03,242][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.189539
[2023-12-01 14:51:03,347][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:51:03,347][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.189539
[2023-12-01 14:51:03,477][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:51:03,477][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.189539
[2023-12-01 14:51:03,557][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:51:03,558][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.189539
[2023-12-01 14:51:03,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:51:03,720][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.189539
[2023-12-01 14:51:03,797][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002608 seconds
[2023-12-01 14:51:03,797][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.189539
[2023-12-01 14:51:04,018][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.049795 seconds
[2023-12-01 14:51:04,018][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.189539
[2023-12-01 14:51:04,176][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002534 seconds
[2023-12-01 14:51:04,177][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.189539
[2023-12-01 14:51:04,321][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002496 seconds
[2023-12-01 14:51:04,321][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.189539
[2023-12-01 14:51:04,548][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002520 seconds
[2023-12-01 14:51:04,549][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.189539
[2023-12-01 14:51:04,686][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002609 seconds
[2023-12-01 14:51:04,686][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.189539
[2023-12-01 14:51:04,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002503 seconds
[2023-12-01 14:51:04,817][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.189539
[2023-12-01 14:51:04,899][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:51:04,899][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.189539
[2023-12-01 14:51:05,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:51:05,094][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.189539
[2023-12-01 14:51:05,154][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:51:05,154][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.189539
[2023-12-01 14:51:05,358][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002581 seconds
[2023-12-01 14:51:05,359][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.189539
[2023-12-01 14:51:05,499][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:51:05,499][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.189539
[2023-12-01 14:51:05,636][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:51:05,637][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.189539
[2023-12-01 14:51:05,835][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:51:05,835][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.189539
[2023-12-01 14:51:05,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002651 seconds
[2023-12-01 14:51:05,967][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.189539
[2023-12-01 14:51:06,056][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:51:06,057][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.189539
[2023-12-01 14:51:06,204][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002537 seconds
[2023-12-01 14:51:06,205][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.189539
[2023-12-01 14:51:06,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002581 seconds
[2023-12-01 14:51:06,338][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.189539
[2023-12-01 14:51:06,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002508 seconds
[2023-12-01 14:51:06,461][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.189539
[2023-12-01 14:51:06,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002533 seconds
[2023-12-01 14:51:06,589][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.189539
[2023-12-01 14:51:06,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002580 seconds
[2023-12-01 14:51:06,718][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.189539
[2023-12-01 14:51:06,846][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002518 seconds
[2023-12-01 14:51:06,846][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.189539
[2023-12-01 14:51:06,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002512 seconds
[2023-12-01 14:51:06,975][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.189539
[2023-12-01 14:51:07,103][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002516 seconds
[2023-12-01 14:51:07,103][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.189539
[2023-12-01 14:51:07,232][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002575 seconds
[2023-12-01 14:51:07,232][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.189539
[2023-12-01 14:51:07,365][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002532 seconds
[2023-12-01 14:51:07,365][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.189539
[2023-12-01 14:51:07,498][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002503 seconds
[2023-12-01 14:51:07,498][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.189539
[2023-12-01 14:51:07,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002521 seconds
[2023-12-01 14:51:07,631][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.189539
