[2024-01-01 12:07:19,325][root][INFO] - Experiment name: xgb_regression_da_and_d1_only_hyperopt_tune_no_reg
[2024-01-01 12:07:37,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2024-01-01 12:07:37,297][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.223523
[2024-01-01 12:07:37,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001789 seconds
[2024-01-01 12:07:37,418][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.223523
[2024-01-01 12:07:37,511][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001830 seconds
[2024-01-01 12:07:37,511][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.223523
[2024-01-01 12:07:37,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001802 seconds
[2024-01-01 12:07:37,597][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.223523
[2024-01-01 12:07:37,723][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:37,723][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.223523
[2024-01-01 12:07:37,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001818 seconds
[2024-01-01 12:07:37,847][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.223523
[2024-01-01 12:07:38,045][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001825 seconds
[2024-01-01 12:07:38,045][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.223523
[2024-01-01 12:07:38,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2024-01-01 12:07:38,168][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.223523
[2024-01-01 12:07:38,290][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:07:38,290][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.223523
[2024-01-01 12:07:38,446][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:07:38,446][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.223523
[2024-01-01 12:07:38,549][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001885 seconds
[2024-01-01 12:07:38,549][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.223523
[2024-01-01 12:07:38,677][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:07:38,677][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.223523
[2024-01-01 12:07:38,800][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001838 seconds
[2024-01-01 12:07:38,800][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.223523
[2024-01-01 12:07:38,868][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001817 seconds
[2024-01-01 12:07:38,868][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.223523
[2024-01-01 12:07:38,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001833 seconds
[2024-01-01 12:07:38,935][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.223523
[2024-01-01 12:07:39,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001787 seconds
[2024-01-01 12:07:39,002][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.223523
[2024-01-01 12:07:39,070][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001796 seconds
[2024-01-01 12:07:39,070][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.223523
[2024-01-01 12:07:39,215][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001803 seconds
[2024-01-01 12:07:39,215][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.223523
[2024-01-01 12:07:39,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:39,361][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.223523
[2024-01-01 12:07:39,506][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001822 seconds
[2024-01-01 12:07:39,506][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.223523
[2024-01-01 12:07:39,651][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001859 seconds
[2024-01-01 12:07:39,652][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.223523
[2024-01-01 12:07:39,794][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001826 seconds
[2024-01-01 12:07:39,794][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.223523
[2024-01-01 12:07:39,939][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:07:39,940][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.223523
[2024-01-01 12:07:40,084][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:07:40,085][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.223523
[2024-01-01 12:07:40,234][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:07:40,234][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.223523
[2024-01-01 12:07:40,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001846 seconds
[2024-01-01 12:07:40,392][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.223523
[2024-01-01 12:07:40,538][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001872 seconds
[2024-01-01 12:07:40,538][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.223523
[2024-01-01 12:07:40,681][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2024-01-01 12:07:40,682][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.223523
[2024-01-01 12:07:40,832][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2024-01-01 12:07:40,833][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.223523
[2024-01-01 12:07:41,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001847 seconds
[2024-01-01 12:07:41,097][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.223523
[2024-01-01 12:07:41,242][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:07:41,243][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.223523
[2024-01-01 12:07:41,371][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001846 seconds
[2024-01-01 12:07:41,372][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.223523
[2024-01-01 12:07:41,479][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001865 seconds
[2024-01-01 12:07:41,479][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.223523
[2024-01-01 12:07:41,669][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001849 seconds
[2024-01-01 12:07:41,669][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.223523
[2024-01-01 12:07:41,821][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2024-01-01 12:07:41,822][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.223523
[2024-01-01 12:07:42,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001846 seconds
[2024-01-01 12:07:42,033][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.223523
[2024-01-01 12:07:42,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001872 seconds
[2024-01-01 12:07:42,172][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.223523
[2024-01-01 12:07:42,321][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:07:42,321][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.223523
[2024-01-01 12:07:42,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001896 seconds
[2024-01-01 12:07:42,522][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.223523
[2024-01-01 12:07:42,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001851 seconds
[2024-01-01 12:07:42,643][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.223523
[2024-01-01 12:07:42,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2024-01-01 12:07:42,852][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.223523
[2024-01-01 12:07:42,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001864 seconds
[2024-01-01 12:07:42,959][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.223523
[2024-01-01 12:07:43,170][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001896 seconds
[2024-01-01 12:07:43,170][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.223523
[2024-01-01 12:07:43,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:07:43,357][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.223523
[2024-01-01 12:07:43,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:07:43,479][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.223523
[2024-01-01 12:07:43,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001843 seconds
[2024-01-01 12:07:43,634][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.223523
[2024-01-01 12:07:43,781][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001887 seconds
[2024-01-01 12:07:43,781][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.223523
[2024-01-01 12:07:43,991][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2024-01-01 12:07:43,991][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.223523
[2024-01-01 12:07:44,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001835 seconds
[2024-01-01 12:07:44,084][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.223523
[2024-01-01 12:07:44,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001873 seconds
[2024-01-01 12:07:44,192][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.223523
[2024-01-01 12:07:44,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:07:44,338][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.223523
[2024-01-01 12:07:44,476][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001847 seconds
[2024-01-01 12:07:44,476][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.223523
[2024-01-01 12:07:44,654][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001852 seconds
[2024-01-01 12:07:44,654][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.223523
[2024-01-01 12:07:44,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001892 seconds
[2024-01-01 12:07:44,895][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.223523
[2024-01-01 12:07:45,015][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:45,016][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.223523
[2024-01-01 12:07:45,166][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:45,167][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.223523
[2024-01-01 12:07:45,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002033 seconds
[2024-01-01 12:07:45,361][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.223523
[2024-01-01 12:07:45,452][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001847 seconds
[2024-01-01 12:07:45,453][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.223523
[2024-01-01 12:07:45,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001909 seconds
[2024-01-01 12:07:45,581][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.223523
[2024-01-01 12:07:45,727][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2024-01-01 12:07:45,727][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.223523
[2024-01-01 12:07:45,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001851 seconds
[2024-01-01 12:07:45,886][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.223523
[2024-01-01 12:07:46,007][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2024-01-01 12:07:46,007][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.223523
[2024-01-01 12:07:46,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001891 seconds
[2024-01-01 12:07:46,208][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.223523
[2024-01-01 12:07:46,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:46,352][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.223523
[2024-01-01 12:07:46,473][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:07:46,474][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.223523
[2024-01-01 12:07:46,630][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2024-01-01 12:07:46,631][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.223523
[2024-01-01 12:07:46,748][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001830 seconds
[2024-01-01 12:07:46,749][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.223523
[2024-01-01 12:07:46,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:46,915][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.223523
[2024-01-01 12:07:47,001][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001828 seconds
[2024-01-01 12:07:47,002][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.223523
[2024-01-01 12:07:47,124][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001822 seconds
[2024-01-01 12:07:47,124][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.223523
[2024-01-01 12:07:47,246][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:07:47,246][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.223523
[2024-01-01 12:07:47,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001852 seconds
[2024-01-01 12:07:47,411][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.223523
[2024-01-01 12:07:47,522][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:07:47,522][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.223523
[2024-01-01 12:07:47,648][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:07:47,648][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.223523
[2024-01-01 12:07:47,806][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001869 seconds
[2024-01-01 12:07:47,806][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.223523
[2024-01-01 12:07:47,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:07:47,972][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.223523
[2024-01-01 12:07:48,075][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001812 seconds
[2024-01-01 12:07:48,075][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.223523
[2024-01-01 12:07:48,161][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001821 seconds
[2024-01-01 12:07:48,162][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.223523
[2024-01-01 12:07:48,283][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:07:48,283][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.223523
[2024-01-01 12:07:48,405][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:07:48,406][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.223523
[2024-01-01 12:07:48,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:07:48,631][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.223523
[2024-01-01 12:07:48,753][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:07:48,753][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.223523
[2024-01-01 12:07:48,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001813 seconds
[2024-01-01 12:07:48,857][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.223523
[2024-01-01 12:07:48,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001876 seconds
[2024-01-01 12:07:48,979][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.223523
[2024-01-01 12:07:49,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001826 seconds
[2024-01-01 12:07:49,105][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.223523
[2024-01-01 12:07:49,208][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:07:49,208][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.223523
[2024-01-01 12:07:49,294][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001843 seconds
[2024-01-01 12:07:49,294][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.223523
[2024-01-01 12:07:49,421][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:07:49,422][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.223523
[2024-01-01 12:07:49,562][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001870 seconds
[2024-01-01 12:07:49,562][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.223523
[2024-01-01 12:07:49,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001843 seconds
[2024-01-01 12:07:49,691][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.223523
[2024-01-01 12:07:49,874][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:07:49,874][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.223523
[2024-01-01 12:07:49,995][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001865 seconds
[2024-01-01 12:07:49,996][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.223523
[2024-01-01 12:07:50,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001890 seconds
[2024-01-01 12:07:50,119][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.223523
[2024-01-01 12:07:50,284][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001855 seconds
[2024-01-01 12:07:50,284][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.223523
[2024-01-01 12:07:50,384][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:07:50,384][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.223523
[2024-01-01 12:07:50,471][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001813 seconds
[2024-01-01 12:07:50,471][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.223523
[2024-01-01 12:07:50,594][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001841 seconds
[2024-01-01 12:07:50,594][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.223523
[2024-01-01 12:07:50,758][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:07:50,759][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.223523
[2024-01-01 12:07:50,880][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:07:50,880][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.223523
[2024-01-01 12:07:50,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001833 seconds
[2024-01-01 12:07:50,998][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.223523
[2024-01-01 12:07:51,123][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001832 seconds
[2024-01-01 12:07:51,123][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.223523
[2024-01-01 12:07:51,245][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001866 seconds
[2024-01-01 12:07:51,245][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.223523
[2024-01-01 12:07:51,384][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001888 seconds
[2024-01-01 12:07:51,385][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.223523
[2024-01-01 12:07:51,488][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001822 seconds
[2024-01-01 12:07:51,488][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.223523
[2024-01-01 12:07:51,698][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001887 seconds
[2024-01-01 12:07:51,699][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.223523
[2024-01-01 12:07:51,785][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001847 seconds
[2024-01-01 12:07:51,785][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.223523
[2024-01-01 12:07:51,982][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:07:51,982][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.223523
[2024-01-01 12:07:52,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001822 seconds
[2024-01-01 12:07:52,106][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.216016
[2024-01-01 12:07:52,241][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001799 seconds
[2024-01-01 12:07:52,241][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.216016
[2024-01-01 12:07:52,365][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2024-01-01 12:07:52,365][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.216016
[2024-01-01 12:07:52,489][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001880 seconds
[2024-01-01 12:07:52,489][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.216016
[2024-01-01 12:07:52,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001844 seconds
[2024-01-01 12:07:52,625][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.216016
[2024-01-01 12:07:52,796][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2024-01-01 12:07:52,797][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.214586
[2024-01-01 12:07:53,005][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001854 seconds
[2024-01-01 12:07:53,006][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.214586
[2024-01-01 12:07:53,177][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2024-01-01 12:07:53,178][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.214586
[2024-01-01 12:07:53,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001856 seconds
[2024-01-01 12:07:53,350][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.214586
[2024-01-01 12:07:53,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001885 seconds
[2024-01-01 12:07:53,521][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.214586
[2024-01-01 12:07:53,731][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001882 seconds
[2024-01-01 12:07:53,731][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.214586
[2024-01-01 12:07:53,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001858 seconds
[2024-01-01 12:07:53,940][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.214586
[2024-01-01 12:07:54,151][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:07:54,152][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.214586
[2024-01-01 12:07:54,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2024-01-01 12:07:54,324][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.214586
[2024-01-01 12:07:54,533][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:07:54,533][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.214586
[2024-01-01 12:07:54,705][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:07:54,705][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.214586
[2024-01-01 12:07:54,917][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001909 seconds
[2024-01-01 12:07:54,918][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.214586
[2024-01-01 12:07:55,089][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001877 seconds
[2024-01-01 12:07:55,090][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.214586
[2024-01-01 12:07:55,262][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001869 seconds
[2024-01-01 12:07:55,263][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.214586
[2024-01-01 12:07:55,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001880 seconds
[2024-01-01 12:07:55,435][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.214586
[2024-01-01 12:07:55,607][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001871 seconds
[2024-01-01 12:07:55,608][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.214586
[2024-01-01 12:07:55,780][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001880 seconds
[2024-01-01 12:07:55,780][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.214586
[2024-01-01 12:07:55,952][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001892 seconds
[2024-01-01 12:07:55,953][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.214586
[2024-01-01 12:07:56,125][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2024-01-01 12:07:56,125][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.214586
[2024-01-01 12:07:56,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001837 seconds
[2024-01-01 12:07:56,297][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.214586
[2024-01-01 12:07:56,468][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2024-01-01 12:07:56,469][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.214586
[2024-01-01 12:07:56,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:07:56,641][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.214586
