[2024-01-23 11:06:29,796][root][INFO] - Experiment name: xgb_regression_da_and_d2_hyperopt_tune_with_elastic_net
[2024-01-23 11:06:49,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:06:49,843][hyperopt.tpe][INFO] - TPE using 133/133 trials with best loss 0.236040
[2024-01-23 11:06:49,909][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:06:49,910][hyperopt.tpe][INFO] - TPE using 134/134 trials with best loss 0.236040
[2024-01-23 11:06:50,026][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002298 seconds
[2024-01-23 11:06:50,027][hyperopt.tpe][INFO] - TPE using 135/135 trials with best loss 0.236040
[2024-01-23 11:06:50,126][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002237 seconds
[2024-01-23 11:06:50,126][hyperopt.tpe][INFO] - TPE using 136/136 trials with best loss 0.236040
[2024-01-23 11:06:50,291][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:06:50,291][hyperopt.tpe][INFO] - TPE using 137/137 trials with best loss 0.236040
[2024-01-23 11:06:50,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002258 seconds
[2024-01-23 11:06:50,458][hyperopt.tpe][INFO] - TPE using 138/138 trials with best loss 0.236040
[2024-01-23 11:06:50,562][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:06:50,562][hyperopt.tpe][INFO] - TPE using 139/139 trials with best loss 0.236040
[2024-01-23 11:06:50,651][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:06:50,651][hyperopt.tpe][INFO] - TPE using 140/140 trials with best loss 0.236040
[2024-01-23 11:06:50,766][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002281 seconds
[2024-01-23 11:06:50,766][hyperopt.tpe][INFO] - TPE using 141/141 trials with best loss 0.236040
[2024-01-23 11:06:50,820][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:06:50,820][hyperopt.tpe][INFO] - TPE using 142/142 trials with best loss 0.236040
[2024-01-23 11:06:50,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002257 seconds
[2024-01-23 11:06:50,942][hyperopt.tpe][INFO] - TPE using 143/143 trials with best loss 0.236040
[2024-01-23 11:06:51,028][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:06:51,028][hyperopt.tpe][INFO] - TPE using 144/144 trials with best loss 0.236040
[2024-01-23 11:06:51,152][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002259 seconds
[2024-01-23 11:06:51,152][hyperopt.tpe][INFO] - TPE using 145/145 trials with best loss 0.236040
[2024-01-23 11:06:51,287][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002285 seconds
[2024-01-23 11:06:51,287][hyperopt.tpe][INFO] - TPE using 146/146 trials with best loss 0.236040
[2024-01-23 11:06:51,424][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:06:51,424][hyperopt.tpe][INFO] - TPE using 147/147 trials with best loss 0.236040
[2024-01-23 11:06:51,558][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002277 seconds
[2024-01-23 11:06:51,558][hyperopt.tpe][INFO] - TPE using 148/148 trials with best loss 0.236040
[2024-01-23 11:06:51,692][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002273 seconds
[2024-01-23 11:06:51,692][hyperopt.tpe][INFO] - TPE using 149/149 trials with best loss 0.236040
[2024-01-23 11:06:51,817][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:06:51,818][hyperopt.tpe][INFO] - TPE using 150/150 trials with best loss 0.236040
[2024-01-23 11:06:51,950][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:06:51,951][hyperopt.tpe][INFO] - TPE using 151/151 trials with best loss 0.236040
[2024-01-23 11:06:52,079][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002241 seconds
[2024-01-23 11:06:52,079][hyperopt.tpe][INFO] - TPE using 152/152 trials with best loss 0.236040
[2024-01-23 11:06:52,209][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:06:52,209][hyperopt.tpe][INFO] - TPE using 153/153 trials with best loss 0.236040
[2024-01-23 11:06:52,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002245 seconds
[2024-01-23 11:06:52,344][hyperopt.tpe][INFO] - TPE using 154/154 trials with best loss 0.235971
[2024-01-23 11:06:52,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2024-01-23 11:06:52,461][hyperopt.tpe][INFO] - TPE using 155/155 trials with best loss 0.235971
[2024-01-23 11:06:52,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:06:52,580][hyperopt.tpe][INFO] - TPE using 156/156 trials with best loss 0.235971
[2024-01-23 11:06:52,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:06:52,737][hyperopt.tpe][INFO] - TPE using 157/157 trials with best loss 0.235971
[2024-01-23 11:06:52,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002386 seconds
[2024-01-23 11:06:52,857][hyperopt.tpe][INFO] - TPE using 158/158 trials with best loss 0.235971
[2024-01-23 11:06:52,932][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:06:52,932][hyperopt.tpe][INFO] - TPE using 159/159 trials with best loss 0.235971
[2024-01-23 11:06:53,033][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002181 seconds
[2024-01-23 11:06:53,033][hyperopt.tpe][INFO] - TPE using 160/160 trials with best loss 0.235971
[2024-01-23 11:06:53,160][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002252 seconds
[2024-01-23 11:06:53,160][hyperopt.tpe][INFO] - TPE using 161/161 trials with best loss 0.235971
[2024-01-23 11:06:53,290][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:06:53,290][hyperopt.tpe][INFO] - TPE using 162/162 trials with best loss 0.235971
[2024-01-23 11:06:53,340][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002164 seconds
[2024-01-23 11:06:53,340][hyperopt.tpe][INFO] - TPE using 163/163 trials with best loss 0.235971
[2024-01-23 11:06:53,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002247 seconds
[2024-01-23 11:06:53,419][hyperopt.tpe][INFO] - TPE using 164/164 trials with best loss 0.235971
[2024-01-23 11:06:53,540][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002236 seconds
[2024-01-23 11:06:53,540][hyperopt.tpe][INFO] - TPE using 165/165 trials with best loss 0.235971
[2024-01-23 11:06:53,664][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002306 seconds
[2024-01-23 11:06:53,664][hyperopt.tpe][INFO] - TPE using 166/166 trials with best loss 0.235971
[2024-01-23 11:06:53,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:06:53,805][hyperopt.tpe][INFO] - TPE using 167/167 trials with best loss 0.235971
[2024-01-23 11:06:53,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:06:53,886][hyperopt.tpe][INFO] - TPE using 168/168 trials with best loss 0.235971
[2024-01-23 11:06:53,981][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002348 seconds
[2024-01-23 11:06:53,982][hyperopt.tpe][INFO] - TPE using 169/169 trials with best loss 0.235971
[2024-01-23 11:06:54,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002248 seconds
[2024-01-23 11:06:54,094][hyperopt.tpe][INFO] - TPE using 170/170 trials with best loss 0.235971
[2024-01-23 11:06:54,146][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002303 seconds
[2024-01-23 11:06:54,146][hyperopt.tpe][INFO] - TPE using 171/171 trials with best loss 0.235971
[2024-01-23 11:06:54,229][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002295 seconds
[2024-01-23 11:06:54,229][hyperopt.tpe][INFO] - TPE using 172/172 trials with best loss 0.235971
[2024-01-23 11:06:54,363][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002262 seconds
[2024-01-23 11:06:54,364][hyperopt.tpe][INFO] - TPE using 173/173 trials with best loss 0.235106
[2024-01-23 11:06:54,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:06:54,505][hyperopt.tpe][INFO] - TPE using 174/174 trials with best loss 0.235106
[2024-01-23 11:06:54,637][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002276 seconds
[2024-01-23 11:06:54,638][hyperopt.tpe][INFO] - TPE using 175/175 trials with best loss 0.235106
[2024-01-23 11:06:54,713][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2024-01-23 11:06:54,713][hyperopt.tpe][INFO] - TPE using 176/176 trials with best loss 0.235106
[2024-01-23 11:06:54,836][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:06:54,836][hyperopt.tpe][INFO] - TPE using 177/177 trials with best loss 0.235106
[2024-01-23 11:06:54,966][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2024-01-23 11:06:54,966][hyperopt.tpe][INFO] - TPE using 178/178 trials with best loss 0.235106
[2024-01-23 11:06:55,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:06:55,108][hyperopt.tpe][INFO] - TPE using 179/179 trials with best loss 0.235106
[2024-01-23 11:06:55,158][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002271 seconds
[2024-01-23 11:06:55,159][hyperopt.tpe][INFO] - TPE using 180/180 trials with best loss 0.235106
[2024-01-23 11:06:55,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002233 seconds
[2024-01-23 11:06:55,238][hyperopt.tpe][INFO] - TPE using 181/181 trials with best loss 0.235106
[2024-01-23 11:06:55,386][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:06:55,386][hyperopt.tpe][INFO] - TPE using 182/182 trials with best loss 0.235106
[2024-01-23 11:06:55,505][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002250 seconds
[2024-01-23 11:06:55,505][hyperopt.tpe][INFO] - TPE using 183/183 trials with best loss 0.235106
[2024-01-23 11:06:55,681][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002189 seconds
[2024-01-23 11:06:55,682][hyperopt.tpe][INFO] - TPE using 184/184 trials with best loss 0.235106
[2024-01-23 11:06:55,767][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002152 seconds
[2024-01-23 11:06:55,767][hyperopt.tpe][INFO] - TPE using 185/185 trials with best loss 0.235106
[2024-01-23 11:06:55,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002142 seconds
[2024-01-23 11:06:55,861][hyperopt.tpe][INFO] - TPE using 186/186 trials with best loss 0.235106
[2024-01-23 11:06:56,002][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002165 seconds
[2024-01-23 11:06:56,002][hyperopt.tpe][INFO] - TPE using 187/187 trials with best loss 0.235106
[2024-01-23 11:06:56,113][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2024-01-23 11:06:56,113][hyperopt.tpe][INFO] - TPE using 188/188 trials with best loss 0.235106
[2024-01-23 11:06:56,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:06:56,172][hyperopt.tpe][INFO] - TPE using 189/189 trials with best loss 0.235106
[2024-01-23 11:06:56,247][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002278 seconds
[2024-01-23 11:06:56,248][hyperopt.tpe][INFO] - TPE using 190/190 trials with best loss 0.235106
[2024-01-23 11:06:56,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:06:56,404][hyperopt.tpe][INFO] - TPE using 191/191 trials with best loss 0.235106
[2024-01-23 11:06:56,588][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002258 seconds
[2024-01-23 11:06:56,588][hyperopt.tpe][INFO] - TPE using 192/192 trials with best loss 0.235106
[2024-01-23 11:06:56,745][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2024-01-23 11:06:56,745][hyperopt.tpe][INFO] - TPE using 193/193 trials with best loss 0.235106
[2024-01-23 11:06:56,839][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002345 seconds
[2024-01-23 11:06:56,839][hyperopt.tpe][INFO] - TPE using 194/194 trials with best loss 0.235106
[2024-01-23 11:06:56,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002273 seconds
[2024-01-23 11:06:56,968][hyperopt.tpe][INFO] - TPE using 195/195 trials with best loss 0.235106
[2024-01-23 11:06:57,064][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:06:57,064][hyperopt.tpe][INFO] - TPE using 196/196 trials with best loss 0.235106
[2024-01-23 11:06:57,152][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002274 seconds
[2024-01-23 11:06:57,153][hyperopt.tpe][INFO] - TPE using 197/197 trials with best loss 0.235106
[2024-01-23 11:06:57,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002257 seconds
[2024-01-23 11:06:57,267][hyperopt.tpe][INFO] - TPE using 198/198 trials with best loss 0.235106
[2024-01-23 11:06:57,326][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002241 seconds
[2024-01-23 11:06:57,327][hyperopt.tpe][INFO] - TPE using 199/199 trials with best loss 0.235106
[2024-01-23 11:06:57,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2024-01-23 11:06:57,447][hyperopt.tpe][INFO] - TPE using 200/200 trials with best loss 0.235106
[2024-01-23 11:06:57,527][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2024-01-23 11:06:57,528][hyperopt.tpe][INFO] - TPE using 201/201 trials with best loss 0.235106
[2024-01-23 11:06:57,679][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2024-01-23 11:06:57,679][hyperopt.tpe][INFO] - TPE using 202/202 trials with best loss 0.235106
[2024-01-23 11:06:57,821][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:06:57,821][hyperopt.tpe][INFO] - TPE using 203/203 trials with best loss 0.235106
[2024-01-23 11:06:57,947][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:06:57,947][hyperopt.tpe][INFO] - TPE using 204/204 trials with best loss 0.235106
[2024-01-23 11:06:58,026][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002382 seconds
[2024-01-23 11:06:58,027][hyperopt.tpe][INFO] - TPE using 205/205 trials with best loss 0.235106
[2024-01-23 11:06:58,152][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002373 seconds
[2024-01-23 11:06:58,153][hyperopt.tpe][INFO] - TPE using 206/206 trials with best loss 0.235106
[2024-01-23 11:06:58,305][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002273 seconds
[2024-01-23 11:06:58,305][hyperopt.tpe][INFO] - TPE using 207/207 trials with best loss 0.235106
[2024-01-23 11:06:58,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002280 seconds
[2024-01-23 11:06:58,356][hyperopt.tpe][INFO] - TPE using 208/208 trials with best loss 0.235106
[2024-01-23 11:06:58,474][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:06:58,474][hyperopt.tpe][INFO] - TPE using 209/209 trials with best loss 0.235106
[2024-01-23 11:06:58,567][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:06:58,567][hyperopt.tpe][INFO] - TPE using 210/210 trials with best loss 0.235106
[2024-01-23 11:06:58,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002258 seconds
[2024-01-23 11:06:58,751][hyperopt.tpe][INFO] - TPE using 211/211 trials with best loss 0.235106
[2024-01-23 11:06:58,893][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002262 seconds
[2024-01-23 11:06:58,894][hyperopt.tpe][INFO] - TPE using 212/212 trials with best loss 0.235106
[2024-01-23 11:06:59,071][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002278 seconds
[2024-01-23 11:06:59,071][hyperopt.tpe][INFO] - TPE using 213/213 trials with best loss 0.235106
[2024-01-23 11:06:59,167][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:06:59,168][hyperopt.tpe][INFO] - TPE using 214/214 trials with best loss 0.235106
[2024-01-23 11:06:59,258][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2024-01-23 11:06:59,259][hyperopt.tpe][INFO] - TPE using 215/215 trials with best loss 0.235106
[2024-01-23 11:06:59,423][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:06:59,423][hyperopt.tpe][INFO] - TPE using 216/216 trials with best loss 0.235106
[2024-01-23 11:06:59,473][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002257 seconds
[2024-01-23 11:06:59,474][hyperopt.tpe][INFO] - TPE using 217/217 trials with best loss 0.235106
[2024-01-23 11:06:59,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002237 seconds
[2024-01-23 11:06:59,593][hyperopt.tpe][INFO] - TPE using 218/218 trials with best loss 0.235106
[2024-01-23 11:06:59,687][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002361 seconds
[2024-01-23 11:06:59,687][hyperopt.tpe][INFO] - TPE using 219/219 trials with best loss 0.235106
[2024-01-23 11:06:59,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002304 seconds
[2024-01-23 11:06:59,826][hyperopt.tpe][INFO] - TPE using 220/220 trials with best loss 0.235106
[2024-01-23 11:06:59,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002262 seconds
[2024-01-23 11:06:59,969][hyperopt.tpe][INFO] - TPE using 221/221 trials with best loss 0.235106
[2024-01-23 11:07:00,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002238 seconds
[2024-01-23 11:07:00,096][hyperopt.tpe][INFO] - TPE using 222/222 trials with best loss 0.235106
[2024-01-23 11:07:00,200][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002238 seconds
[2024-01-23 11:07:00,200][hyperopt.tpe][INFO] - TPE using 223/223 trials with best loss 0.235106
[2024-01-23 11:07:00,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:07:00,308][hyperopt.tpe][INFO] - TPE using 224/224 trials with best loss 0.235106
[2024-01-23 11:07:00,454][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002258 seconds
[2024-01-23 11:07:00,454][hyperopt.tpe][INFO] - TPE using 225/225 trials with best loss 0.235106
[2024-01-23 11:07:00,506][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:07:00,506][hyperopt.tpe][INFO] - TPE using 226/226 trials with best loss 0.235106
[2024-01-23 11:07:00,628][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002225 seconds
[2024-01-23 11:07:00,629][hyperopt.tpe][INFO] - TPE using 227/227 trials with best loss 0.235106
[2024-01-23 11:07:00,746][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002283 seconds
[2024-01-23 11:07:00,746][hyperopt.tpe][INFO] - TPE using 228/228 trials with best loss 0.235106
[2024-01-23 11:07:00,846][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002236 seconds
[2024-01-23 11:07:00,846][hyperopt.tpe][INFO] - TPE using 229/229 trials with best loss 0.235106
[2024-01-23 11:07:00,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:07:00,921][hyperopt.tpe][INFO] - TPE using 230/230 trials with best loss 0.235106
[2024-01-23 11:07:01,015][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002287 seconds
[2024-01-23 11:07:01,015][hyperopt.tpe][INFO] - TPE using 231/231 trials with best loss 0.235106
[2024-01-23 11:07:01,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2024-01-23 11:07:01,095][hyperopt.tpe][INFO] - TPE using 232/232 trials with best loss 0.235106
[2024-01-23 11:07:01,180][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002266 seconds
[2024-01-23 11:07:01,181][hyperopt.tpe][INFO] - TPE using 233/233 trials with best loss 0.235106
[2024-01-23 11:07:01,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:07:01,268][hyperopt.tpe][INFO] - TPE using 234/234 trials with best loss 0.235106
[2024-01-23 11:07:01,355][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002268 seconds
[2024-01-23 11:07:01,356][hyperopt.tpe][INFO] - TPE using 235/235 trials with best loss 0.235106
[2024-01-23 11:07:01,428][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002276 seconds
[2024-01-23 11:07:01,428][hyperopt.tpe][INFO] - TPE using 236/236 trials with best loss 0.235106
[2024-01-23 11:07:01,511][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:07:01,511][hyperopt.tpe][INFO] - TPE using 237/237 trials with best loss 0.235106
[2024-01-23 11:07:01,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002252 seconds
[2024-01-23 11:07:01,625][hyperopt.tpe][INFO] - TPE using 238/238 trials with best loss 0.235106
[2024-01-23 11:07:01,701][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002308 seconds
[2024-01-23 11:07:01,701][hyperopt.tpe][INFO] - TPE using 239/239 trials with best loss 0.235106
[2024-01-23 11:07:01,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:07:01,812][hyperopt.tpe][INFO] - TPE using 240/240 trials with best loss 0.235106
[2024-01-23 11:07:01,904][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002268 seconds
[2024-01-23 11:07:01,905][hyperopt.tpe][INFO] - TPE using 241/241 trials with best loss 0.235106
[2024-01-23 11:07:01,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002252 seconds
[2024-01-23 11:07:01,988][hyperopt.tpe][INFO] - TPE using 242/242 trials with best loss 0.235106
[2024-01-23 11:07:02,078][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:07:02,078][hyperopt.tpe][INFO] - TPE using 243/243 trials with best loss 0.235106
[2024-01-23 11:07:02,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002259 seconds
[2024-01-23 11:07:02,270][hyperopt.tpe][INFO] - TPE using 244/244 trials with best loss 0.235106
[2024-01-23 11:07:02,364][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002307 seconds
[2024-01-23 11:07:02,365][hyperopt.tpe][INFO] - TPE using 245/245 trials with best loss 0.235106
[2024-01-23 11:07:02,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002283 seconds
[2024-01-23 11:07:02,448][hyperopt.tpe][INFO] - TPE using 246/246 trials with best loss 0.235106
[2024-01-23 11:07:02,508][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-01-23 11:07:02,509][hyperopt.tpe][INFO] - TPE using 247/247 trials with best loss 0.235106
[2024-01-23 11:07:02,583][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002367 seconds
[2024-01-23 11:07:02,584][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.235106
[2024-01-23 11:07:02,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002281 seconds
[2024-01-23 11:07:02,861][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.235106
[2024-01-23 11:07:02,951][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:07:02,951][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.235106
[2024-01-23 11:07:03,047][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002230 seconds
[2024-01-23 11:07:03,048][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.235106
[2024-01-23 11:07:03,123][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002185 seconds
[2024-01-23 11:07:03,124][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.235106
[2024-01-23 11:07:03,183][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002281 seconds
[2024-01-23 11:07:03,183][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.235106
[2024-01-23 11:07:03,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002173 seconds
[2024-01-23 11:07:03,253][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.235106
[2024-01-23 11:07:03,406][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:07:03,407][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.235106
[2024-01-23 11:07:03,503][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002224 seconds
[2024-01-23 11:07:03,503][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.235106
[2024-01-23 11:07:03,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002194 seconds
[2024-01-23 11:07:03,597][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.235106
[2024-01-23 11:07:03,792][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002250 seconds
[2024-01-23 11:07:03,793][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.235106
[2024-01-23 11:07:03,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:07:03,988][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.235106
[2024-01-23 11:07:04,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002416 seconds
[2024-01-23 11:07:04,187][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.235106
[2024-01-23 11:07:04,379][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002297 seconds
[2024-01-23 11:07:04,380][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.235106
[2024-01-23 11:07:04,566][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:07:04,566][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.235106
[2024-01-23 11:07:04,762][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:07:04,762][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.235106
[2024-01-23 11:07:04,944][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-01-23 11:07:04,944][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.235106
[2024-01-23 11:07:05,133][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002274 seconds
[2024-01-23 11:07:05,134][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.235106
[2024-01-23 11:07:05,332][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002279 seconds
[2024-01-23 11:07:05,334][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.235106
